model_name,top_n_words,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
top2vec,5,"[array(['mera', 'trenuten', 'sporocati', 'komunizem', 'obramba'],
      dtype='<U13'), array(['racunski', 'vladati', 'trend', 'dvakrat', 'komunikacija'],
      dtype='<U13')]",1.0,-0.4708114823976515,-18.301030504740133,3
NMF,5,"[['iti', 'RTV', 'priti', 'reči', 'spati'], ['človek', 'delati', 'umreti', 'maska', 'življenje'], ['slovenski', 'vojska', 'narod', 'politika', 'Slovenec'], ['vlada', 'predsednik', 'Janša', 'Janez', 'lev'], ['ukrep', 'covid', 'okužba', 'epidemija', 'koronavirus'], ['nov', 'okužba', 'koronavirus', 'mesto', 'Janša'], ['vedeti', 'delo', 'delati', 'povedati', 'Slovenec'], ['minister', 'maska', 'vedeti', 'zunanji', 'notranji'], ['Slovenija', 'RTV', 'republika', 'Janša', 'koronavirus'], ['imeti', 'pravica', 'težava', 'zato', 'pojem'], ['medij', 'javen', 'dati', 'denar', 'državen'], ['dr.', 'intervju', 'oddaja', 'ustaven', 'Prof'], ['država', 'globok', 'pomoč', 'praven', 'občina'], ['svet', 'konec', 'otrok', 'videti', 'dobiti'], ['čas', 'predsednik', 'epidemija', 'večen', 'političen']]",0.84,0.04767283150220653,-5.217724417059662,3
LDA,5,"[['imeti', 'človek', 'vedeti', 'maska', 'delati'], ['gledati', 'via', 'jasen', 'poznati', 'končno'], ['stranka', 'narediti', 'lev', 'volitev', 'očitno'], ['Ljubljana', 'pomoč', 'protest', 'občina', 'rdeč'], ['star', 'zakon', 'levičar', 'dom', 'milijon'], ['covid', 'epidemija', 'dr.', 'virus', 'potreben'], ['komunističen', 'držati', 'Šarec', 'predstavljati', 'aplikacija'], ['predsednik', 'dobiti', 'novinar', 'hvala', 'sodišče'], ['državen', 'poslanec', 'skupaj', 'postati', 'kultura'], ['najbolj', 'policija', 'skupina', 'podpora', 'vojska'], ['Slovenija', 'vlada', 'nov', 'slovenski', 'država'], ['pisati', 'roka', 'resnica', 'znati', 'laž'], ['mesto', 'življenje', 'služba', 'zgodba', 'napad'], ['iti', 'minister', 'javen', 'Slovenec', 'reči'], ['začeti', 'šola', 'upati', 'čakati', 'intervju']]",1.0,-0.023392346389358422,-5.803650538346985,3
BERTopic,5,"[['imeti', 'slovenija', 'iti', 'vlada', 'slovenski'], ['zdravnik', 'zdravstvo', 'zdravstven', 'dr', 'zdravje'], ['komunist', 'komunističen', 'komunizem', 'fašizem', 'fašist'], ['protest', 'protestnik', 'ljubljana', 'protestirati', 'smrt'], ['minister', 'ministrica', 'premier', 'zunanji', 'erika'], ['tekma', 'šport', 'zmaga', 'prvak', 'liga'], ['vlada', 'tehničen', 'pomoč', 'reševalec', 'prijava'], ['okužba', 'okužen', 'test', 'testiranje', 'število'], ['volitev', 'trump', 'volilen', 'glas', 'referendum'], ['sodišče', 'sodnik', 'ustaven', 'pravnik', 'sodnica'], ['koronavirus', 'italija', 'nov', 'okužba', 'italijanski'], ['policija', 'policist', 'policijski', 'sindikat', 'policaj'], ['maska', 'nositi', 'nošenje', 'zaščiten', 'imeti'], ['evro', 'milijon', 'proračun', 'eur', 'milijarda'], ['otrok', 'starš', 'družina', 'mama', 'mati']]",0.96,0.12459984355050559,-5.896059770808252,3
top2vec,8,"[array(['desnicar', 'teroristicen', 'coronavirus', 'aja', 'kod',
       'temeljen', 'puska', 'kam'], dtype='<U15'), array(['generacija', 'ociten', 'ozadje', 'zakonodaja', 'pomisliti',
       'financiranje', 'privosciti', 'hrvaski'], dtype='<U15'), array(['pogasiti', 'eksplozija', 'pgd', 'pozar', 'nesreca', 'odpeljati',
       'narava', 'usta'], dtype='<U15'), array(['levicarski', 'teroristicen', 'tovaris', 'prevara', 'lahek',
       'vecen', 'mogoce', 'obnasati'], dtype='<U15'), array(['jopic', 'starostnik', 'zbor', 'resevati', 'violeta', 'kanal',
       'stanovanje', 'poklic'], dtype='<U15'), array(['kolumna', 'mogoce', 'dvakrat', 'reden', 'prodajati', 'zgodovina',
       'obvestilo', 'jemati'], dtype='<U15'), array(['kolumna', 'ukvarjati', 'uciti', 'slika', 'desetletje', 'dogovor',
       'dvakrat', 'resitev'], dtype='<U15'), array(['blagoven', 'enoten', 'zamuditi', 'fajon', 'pes', 'mag', 'hvaliti',
       'volilec'], dtype='<U15'), array(['svoboden', 'izvesti', 'spomenka', 'ustanova', 'ustvarjati',
       'tomic', 'organ', 'navodilo'], dtype='<U15'), array(['ravnokar', 'jasa', 'navodilo', 'stiska', 'svoboden', 'vreci',
       'opcija', 'omeniti'], dtype='<U15'), array(['balkanski', 'ameriski', 'obnasati', 'morilec', 'gledalec', 'vino',
       'nevladen', 'bozic'], dtype='<U15'), array(['trend', 'hribar', 'napacen', 'zaupanje', 'slika', 'dogajati',
       'uciti', 'ilegalen'], dtype='<U15'), array(['zep', 'aktiven', 'enoten', 'tezava', 'dosti', 'preteklost',
       'potreba', 'odlicno'], dtype='<U15'), array(['izgledati', 'beovic', 'mogoce', 'poskus', 'kam', 'eur',
       'jansizem', 'ubiti'], dtype='<U15'), array(['obnasati', 'plebiscit', 'funkcija', 'prebrati', 'matej',
       'slisati', 'preveriti', 'novinarstvo'], dtype='<U15')]",0.8916666666666667,-0.42351958142805357,-19.17375938395577,1
NMF,8,"[['slovenski', 'vojska', 'narod', 'politika', 'Slovenec', 'medij', 'predsednik', 'meja'], ['iti', 'RTV', 'reči', 'spati', 'priti', 'Rtv', 'dati', 'nebo'], ['Slovenija', 'RTV', 'republika', 'koronavirus', 'predsednik', 'vojna', 'samostojen', 'Slovenec'], ['človek', 'delati', 'umreti', 'življenje', 'razumeti', 'dati', 'zdravje', 'videti'], ['nov', 'okužba', 'koronavirus', 'mesto', 'demokracija', 'star', 'stranka', 'medij'], ['dobiti', 'otrok', 'denar', 'volitev', 'covid', 'glas', 'dati', 'javen'], ['svet', 'državen', 'medij', 'predsednik', 'priti', 'videti', 'seja', 'evropski'], ['minister', 'javen', 'političen', 'stranka', 'zunanji', 'protest', 'delo', 'notranji'], ['ukrep', 'covid', 'Janša', 'epidemija', 'delo', 'Janez', 'koronavirus', 'okužba'], ['čas', 'vedeti', 'maska', 'dati', 'nositi', 'epidemija', 'star', 'večen'], ['vlada', 'predsednik', 'lev', 'Janšev', 'prejšnji', 'Janez', 'Šarec', 'Janša'], ['Ljubljana', 'gasilec', 'pomoč', 'protest', 'požar', 'občina', 'sodišče', 'prijava'], ['dr.', 'intervju', 'ura', 'oddaja', 'čas', 'epidemija', 'Prof', 'Petrič'], ['država', 'globok', 'praven', 'predsednik', 'evropski', 'demokracija', 'zato', 'živeti'], ['imeti', 'pravica', 'težava', 'zato', 'delati', 'pojem', 'povedati', 'reči']]",0.7333333333333333,0.007006353754127128,-5.78516718596419,1
LDA,8,"[['človek', 'vedeti', 'Janša', 'delati', 'dati', 'videti', 'povedati', 'začeti'], ['dobiti', 'reči', 'sodišče', 'meja', 'vojna', 'treba', 'rdeč', 'ustaven'], ['delo', 'otrok', 'policija', 'šola', 'čakati', 'služba', 'video', 'ime'], ['demokracija', 'zdravnik', 'napad', 'ostal', 'hrvaški', 'naslednji', 'pokazati', 'sprejeti'], ['praviti', 'gledati', 'življenje', 'prositi', 'jasen', 'smrt', 'zanimiv', 'zgoditi'], ['Ljubljana', 'pomoč', 'občina', 'pomagati', 'skupina', 'trg', 'poročilo', 'tehničen'], ['minister', 'misliti', 'hvala', 'današnji', 'zmaga', 'končno', 'delavec', 'knjiga'], ['slovenski', 'predsednik', 'Slovenec', 'narediti', 'govoriti', 'del', 'narod', 'roka'], ['maska', 'ostati', 'podpora', 'potrebovati', 'policist', 'pot', 'zdeti', 'najprej'], ['vlada', 'iti', 'država', 'svet', 'medij', 'javen', 'stranka', 'priti'], ['državen', 'konec', 'intervju', 'živeti', 'družba', 'prispevek', 'voditi', 'Šarec'], ['imeti', 'Slovenija', 'nov', 'čas', 'covid', 'ukrep', 'zato', 'epidemija'], ['protest', 'ura', 'oddaja', 'vprašanje', 'verjeti', 'protestnik', 'prebrati', 'slišati'], ['zdravstven', 'ZDA', 'doma', 'gasilec', 'požar', 'oprema', 'ulica', 'zaščiten'], ['denar', 'pravica', 'levičar', 'problem', 'vojska', 'milijon', 'evro', 'podpirati']]",1.0,-0.06213473365838558,-6.798379734769323,1
BERTopic,8,"[['imeti', 'slovenija', 'vlada', 'iti', 'človek', 'nov', 'čas', 'slovenski'], ['koronavirus', 'okužba', 'italija', 'nov', 'okužen', 'slovenija', 'test', 'epidemija'], ['zdravnik', 'zdravstven', 'zdravstvo', 'dr', 'zdravje', 'bolnišnica', 'bolnik', 'medicinski'], ['sodišče', 'sodnik', 'ustaven', 'pravnik', 'tožilstvo', 'sodnica', 'sodstvo', 'sodba'], ['protest', 'protestnik', 'smrt', 'protestirati', 'petkov', 'ljubljana', 'grožnja', 'novica'], ['tekma', 'šport', 'zmaga', 'prvak', 'olimpija', 'liga', 'športen', 'prvenstvo'], ['maska', 'zaščiten', 'nositi', 'oprema', 'nošenje', 'imeti', 'nos', 'obraz'], ['otrok', 'zastava', 'starš', 'družina', 'mama', 'mati', 'oče', 'imeti'], ['komunist', 'komunističen', 'komunizem', 'narod', 'totalitarizem', 'imeti', 'slovenec', 'človek'], ['vlada', 'tehničen', 'pomoč', 'oseba', 'gasilec', 'prijava', 'reševalec', 'obolel'], ['ljubljana', 'slovenija', 'slovenec', 'slovenski', 'stanovanje', 'kranj', 'ulica', 'imeti'], ['policija', 'policist', 'policijski', 'sindikat', 'policaj', 'slovenski', 'minister', 'ura'], ['volitev', 'demokracija', 'volilen', 'glas', 'slovenski', 'slovenija', 'stranka', 'glasovati'], ['minister', 'ministrica', 'notranji', 'zunanji', 'premier', 'vlada', 'ministrstvo', 'sekretar'], ['evro', 'milijon', 'proračun', 'eur', 'milijarda', 'denar', 'kredit', 'banka']]",0.8583333333333333,0.0190529347140999,-7.2919008851401745,1
top2vec,8,"[array(['coronavirus', 'poletje', 'koncno', 'uspesen', 'sodelavec',
       'polozaj', 'prodaja', 'zacetek'], dtype='<U11'), array(['eksplozija', 'pogasiti', 'pozar', 'gorica', 'pgd', 'meter',
       'smer', 'naselje'], dtype='<U11')]",1.0,-0.22696885488849053,-14.189732664904543,2
NMF,8,"[['čas', 'predsednik', 'epidemija', 'večen', 'kriza', 'skrajen', 'deloven', 'beseda'], ['država', 'globok', 'praven', 'predsednik', 'evropski', 'demokracija', 'priti', 'živeti'], ['človek', 'delati', 'umreti', 'življenje', 'dati', 'zdravje', 'razumeti', 'virus'], ['imeti', 'pravica', 'težava', 'pojem', 'povedati', 'delati', 'zato', 'denar'], ['vlada', 'predsednik', 'ukrep', 'Janšev', 'lev', 'prejšnji', 'Šarec', 'delati'], ['minister', 'delo', 'zunanji', 'epidemija', 'notranji', 'dr.', 'Hojs', 'zadeva'], ['Slovenija', 'RTV', 'republika', 'koronavirus', 'predsednik', 'vojna', 'samostojen', 'evropski'], ['covid', 'medij', 'ukrep', 'okužba', 'koronavirus', 'epidemija', 'število', 'virus'], ['slovenski', 'vojska', 'narod', 'Slovenec', 'politika', 'državen', 'vojak', 'meja'], ['vedeti', 'povedati', 'delati', 'medij', 'dr.', 'reči', 'dati', 'govoriti'], ['stranka', 'političen', 'poslanec', 'lev', 'levica', 'SDS', 'volitev', 'predsednik'], ['iti', 'RTV', 'priti', 'reči', 'spati', 'dati', 'denar', 'nebo'], ['Janša', 'Janez', 'predsednik', 'delo', 'premier', 'RTV', 'SDS', 'reči'], ['nov', 'okužba', 'koronavirus', 'mesto', 'demokracija', 'okužen', 'revija', 'oddaja'], ['svet', 'maska', 'ukrep', 'videti', 'otrok', 'zato', 'Ljubljana', 'protest']]",0.725,0.02314658671115741,-5.56850341831869,2
LDA,8,"[['državen', 'šola', 'rdeč', 'podjetje', 'milijon', 'evro', 'trg', 'pričakovati'], ['pomoč', 'mesto', 'zgoditi', 'napad', 'mogoč', 'zdeti', 'sistem', 'tehničen'], ['Slovenija', 'vlada', 'iti', 'slovenski', 'država', 'čas', 'minister', 'predsednik'], ['novinar', 'govoriti', 'sodišče', 'pisati', 'postati', 'ustaven', 'zdravnik', 'smrt'], ['RTV', 'via', 'upati', 'roka', 'dejstvo', 'iskati', 'začetek', 'aplikacija'], ['imeti', 'človek', 'vedeti', 'delati', 'dati', 'videti', 'zato', 'povedati'], ['politika', 'današnji', 'jasen', 'kultura', 'poročilo', 'odbor', 'ministrstvo', 'zunanji'], ['star', 'dom', 'ZDA', 'verjeti', 'doma', 'Šarec', 'Janšev', 'težava'], ['nov', 'covid', 'ukrep', 'Ljubljana', 'epidemija', 'koronavirus', 'okužba', 'občina'], ['oddaja', 'skupaj', 'zanimiv', 'pogovor', 'družina', 'prejeti', 'madžarski', 'župan'], ['javen', 'dr.', 'protest', 'konec', 'poslanec', 'evropski', 'zakon', 'razumeti'], ['delo', 'ura', 'služba', 'podpora', 'koalicija', 'politik', 'odličen', 'novica'], ['Slovenec', 'vojna', 'pravica', 'levičar', 'narod', 'komunist', 'mlad', 'mnenje'], ['maska', 'ostati', 'problem', 'direktor', 'pot', 'objaviti', 'poslati', 'Maribor'], ['otrok', 'hvala', 'življenje', 'policist', 'ostal', 'zdravje', 'drag', 'letos']]",1.0,-0.06713162011752952,-7.269954883693618,2
BERTopic,8,"[['imeti', 'slovenija', 'iti', 'vlada', 'človek', 'slovenski', 'nov', 'država'], ['zdravstvo', 'zdravnik', 'zdravstven', 'dr', 'ventilator', 'zdravje', 'bolnišnica', 'bolnik'], ['sodišče', 'sodnik', 'ustaven', 'praven', 'zakon', 'pravnik', 'tožilstvo', 'sodnica'], ['komunist', 'komunističen', 'komunizem', 'fašizem', 'fašist', 'fašističen', 'nacist', 'nacizem'], ['epidemija', 'okužba', 'okužen', 'test', 'švedski', 'testiranje', 'število', 'covid'], ['protest', 'protestnik', 'ljubljana', 'protestirati', 'smrt', 'petkov', 'grožnja', 'janšizem'], ['koronavirus', 'italija', 'okužba', 'nov', 'italijanski', 'coronavirus', 'epidemija', 'ukrep'], ['tekma', 'šport', 'liga', 'zmaga', 'prvak', 'olimpija', 'športen', 'prvenstvo'], ['volitev', 'trump', 'glas', 'volilen', 'referendum', 'glasovati', 'trumpov', 'zda'], ['vlada', 'tehničen', 'pomoč', 'prijava', 'reševalec', 'oseba', 'gasilec', 'obolel'], ['evro', 'milijon', 'eur', 'proračun', 'milijarda', 'cena', 'banka', 'denar'], ['minister', 'ministrica', 'notranji', 'premier', 'vlada', 'zunanji', 'ministrstvo', 'sekretar'], ['policija', 'policist', 'policijski', 'sindikat', 'policaj', 'minister', 'slovenski', 'hojs'], ['maska', 'nositi', 'nošenje', 'zaščiten', 'imeti', 'obvezen', 'človek', 'obraz'], ['slovenija', 'ljubljana', 'slovenec', 'slovenski', 'kranj', 'janez', 'slovenka', 'hrvat']]",0.9,0.040070172166229205,-7.3114646459268045,2
top2vec,8,"[array(['pgd', 'nesreca', 'pozar', 'avtomobil', 'posredovati', 'pogasiti',
       'kolo', 'prihod'], dtype='<U13'), array(['plebiscit', 'anketa', 'naloga', 'dolgo', 'prepoznati', 'dosezek',
       'ideologija', 'gregor'], dtype='<U13'), array(['truditi', 'slovenscina', 'ponosen', 'nabava', 'ukec', 'izguba',
       'upanje', 'hribar'], dtype='<U13'), array(['milan', 'rtvslo', 'dvakrat', 'firma', 'letnik', 'revizija',
       'panika', 'umrl'], dtype='<U13'), array(['kolesariti', 'skrajnez', 'postavljati', 'nebo', 'rezerva',
       'zgaga', 'aja', 'udeleziti'], dtype='<U13'), array(['novinarski', 'uspesno', 'sovrastvo', 'odkrito', 'slovenka',
       'odziv', 'nevarnost', 'objavljen'], dtype='<U13'), array(['navodilo', 'generacija', 'presernov', 'tomic', 'duh',
       'jugoslavija', 'omeniti', 'reden'], dtype='<U13'), array(['jajce', 'spati', 'majica', 'jansizem', 'luc', 'moski',
       'coronavirus', 'misliti'], dtype='<U13'), array(['kriminalec', 'dolgo', 'milan', 'jansizem', 'proracun', 'morilec',
       'bratusek', 'umor'], dtype='<U13'), array(['petric', 'financirati', 'pamet', 'porocanje', 'kod', 'mnog',
       'verjeti', 'sovrastvo'], dtype='<U13'), array(['truditi', 'ziv', 'panika', 'rast', 'upanje', 'poklicati',
       'kriminalec', 'meniti'], dtype='<U13'), array(['veselje', 'rezerva', 'ponosen', 'pesem', 'zgaga', 'umakniti',
       'druzba', 'balkan'], dtype='<U13'), array(['blagoven', 'forum', 'gobec', 'odgovoriti', 'uradno', 'pustiti',
       'enoten', 'afera'], dtype='<U13'), array(['generacija', 'trditi', 'navodilo', 'tomic', 'sirok', 'jokati',
       'luc', 'demokrat'], dtype='<U13'), array(['blagoven', 'enoten', 'pustiti', 'forum', 'aktiven', 'polozaj',
       'izkazati', 'krek'], dtype='<U13')]",0.8416666666666667,-0.3878131200769166,-18.295435392437536,3
NMF,8,"[['iti', 'RTV', 'priti', 'reči', 'spati', 'Janša', 'nebo', 'Rtv'], ['človek', 'delati', 'umreti', 'maska', 'življenje', 'razumeti', 'zdravje', 'virus'], ['slovenski', 'vojska', 'narod', 'politika', 'Slovenec', 'meja', 'Janša', 'policija'], ['vlada', 'predsednik', 'Janša', 'Janez', 'lev', 'Janšev', 'prejšnji', 'Šarec'], ['ukrep', 'covid', 'okužba', 'epidemija', 'koronavirus', 'virus', 'število', 'širjenje'], ['nov', 'okužba', 'koronavirus', 'mesto', 'Janša', 'stranka', 'demokracija', 'Ljubljana'], ['vedeti', 'delo', 'delati', 'povedati', 'Slovenec', 'začeti', 'služba', 'sodišče'], ['minister', 'maska', 'vedeti', 'zunanji', 'notranji', 'Hojs', 'Ljubljana', 'zadeva'], ['Slovenija', 'RTV', 'republika', 'Janša', 'koronavirus', 'predsednik', 'samostojen', 'vojna'], ['imeti', 'pravica', 'težava', 'zato', 'pojem', 'glas', 'reči', 'priti'], ['medij', 'javen', 'dati', 'denar', 'državen', 'novinar', 'RTV', 'teden'], ['dr.', 'intervju', 'oddaja', 'ustaven', 'Prof', 'Jože', 'Petrič', 'Bojan'], ['država', 'globok', 'pomoč', 'praven', 'občina', 'gasilec', 'tehničen', 'prijava'], ['svet', 'konec', 'otrok', 'videti', 'dobiti', 'najbolj', 'evropski', 'šola'], ['čas', 'predsednik', 'epidemija', 'večen', 'političen', 'stranka', 'kriza', 'skrajen']]",0.825,0.025070569482584976,-5.859992065309807,3
LDA,8,"[['imeti', 'človek', 'vedeti', 'maska', 'delati', 'delo', 'dati', 'videti'], ['gledati', 'via', 'jasen', 'poznati', 'končno', 'poslušati', 'obstajati', 'vladen'], ['stranka', 'narediti', 'lev', 'volitev', 'očitno', 'SDS', 'komunist', 'najti'], ['Ljubljana', 'pomoč', 'protest', 'občina', 'rdeč', 'družba', 'policist', 'protestnik'], ['star', 'zakon', 'levičar', 'dom', 'milijon', 'evro', 'večina', 'predlog'], ['covid', 'epidemija', 'dr.', 'virus', 'potreben', 'demokracija', 'zdravstven', 'zdravstvo'], ['komunističen', 'držati', 'Šarec', 'predstavljati', 'aplikacija', 'račun', 'deliti', 'tvit'], ['predsednik', 'dobiti', 'novinar', 'hvala', 'sodišče', 'današnji', 'oblast', 'beseda'], ['državen', 'poslanec', 'skupaj', 'postati', 'kultura', 'direktor', 'seja', 'voditi'], ['najbolj', 'policija', 'skupina', 'podpora', 'vojska', 'pomemben', 'potrebovati', 'slišati'], ['Slovenija', 'vlada', 'nov', 'slovenski', 'država', 'čas', 'ukrep', 'Janša'], ['pisati', 'roka', 'resnica', 'znati', 'laž', 'zanimati', 'glaven', 'objaviti'], ['mesto', 'življenje', 'služba', 'zgodba', 'napad', 'odličen', 'gasilec', 'naslednji'], ['iti', 'minister', 'javen', 'Slovenec', 'reči', 'RTV', 'ura', 'meja'], ['začeti', 'šola', 'upati', 'čakati', 'intervju', 'smrt', 'ime', 'trg']]",1.0,-0.06058841976223554,-6.899664890729911,3
BERTopic,8,"[['imeti', 'slovenija', 'iti', 'vlada', 'slovenski', 'človek', 'nov', 'čas'], ['zdravnik', 'zdravstvo', 'zdravstven', 'dr', 'zdravje', 'bolnišnica', 'pacient', 'bolnik'], ['komunist', 'komunističen', 'komunizem', 'fašizem', 'fašist', 'nacist', 'boris', 'imeti'], ['protest', 'protestnik', 'ljubljana', 'protestirati', 'smrt', 'petkov', 'janšizem', 'grožnja'], ['minister', 'ministrica', 'premier', 'zunanji', 'erika', 'notranji', 'vlada', 'delo'], ['tekma', 'šport', 'zmaga', 'prvak', 'liga', 'športen', 'olimpija', 'prvenstvo'], ['vlada', 'tehničen', 'pomoč', 'reševalec', 'prijava', 'oseba', 'gasilec', 'helikopter'], ['okužba', 'okužen', 'test', 'testiranje', 'število', 'švedski', 'pozitiven', 'covid'], ['volitev', 'trump', 'volilen', 'glas', 'referendum', 'trumpov', 'zda', 'biden'], ['sodišče', 'sodnik', 'ustaven', 'pravnik', 'sodnica', 'sodstvo', 'vrhoven', 'radonjić'], ['koronavirus', 'italija', 'nov', 'okužba', 'italijanski', 'coronavirus', 'epidemija', 'slovenija'], ['policija', 'policist', 'policijski', 'sindikat', 'policaj', 'slovenski', 'imeti', 'minister'], ['maska', 'nositi', 'nošenje', 'zaščiten', 'imeti', 'obraz', 'nos', 'obvezen'], ['evro', 'milijon', 'proračun', 'eur', 'milijarda', 'banka', 'denar', 'kredit'], ['otrok', 'starš', 'družina', 'mama', 'mati', 'oče', 'vzgojitelj', 'mlad']]",0.9166666666666666,0.04074005081075185,-7.321300328276661,3
top2vec,10,"[array(['kolumna', 'milan', 'plakat', 'ubiti', 'posten', 'igor', 'dvakrat',
       'ociten', 'preziveti', 'kriticen'], dtype='<U13'), array(['spomenka', 'jasa', 'bog', 'jankovic', 'proslava', 'nakup',
       'revolucija', 'posiljati', 'dejstvo', 'spoznati'], dtype='<U13'), array(['polovica', 'zivec', 'ociten', 'vecer', 'informacija', 'kod',
       'ponoven', 'novinarski', 'ukinitev', 'val'], dtype='<U13'), array(['upanje', 'epidemioloski', 'hribar', 'korupcija', 'zadeva',
       'resen', 'napacen', 'unija', 'par', 'zmagovalec'], dtype='<U13'), array(['zapor', 'bitka', 'kolesariti', 'mnozica', 'teroristicen',
       'polovica', 'pivec', 'mogoce', 'lahek', 'uciti'], dtype='<U13'), array(['resevalec', 'eksplozija', 'naselje', 'gasilec', 'zep', 'izvesti',
       'avtomobil', 'padati', 'strategija', 'prometen'], dtype='<U13'), array(['zgaga', 'nebo', 'izgubiti', 'aja', 'moder', 'kritizirati',
       'nevladen', 'nadaljevati', 'rezerva', 'izdajalec'], dtype='<U13'), array(['pogled', 'francija', 'primeren', 'veter', 'intervju',
       'coronavirus', 'prepoved', 'puska', 'tovaris', 'nezakonit'],
      dtype='<U13'), array(['violeta', 'program', 'matjaz', 'jopic', 'poklic', 'koroski',
       'koper', 'levak', 'povsem', 'avtor'], dtype='<U13'), array(['korupcija', 'par', 'slovenscina', 'zaupanje', 'upanje', 'tujina',
       'resen', 'ukvarjati', 'epidemioloski', 'kljucen'], dtype='<U13'), array(['program', 'koroski', 'delovanje', 'jasen', 'povsem', 'plakat',
       'avtor', 'ustanova', 'volilec', 'galet'], dtype='<U13'), array(['nevladen', 'negativen', 'pokvarjen', 'borut', 'ukiniti',
       'organizacija', 'balkanski', 'migrant', 'financirati',
       'turisticen'], dtype='<U13'), array(['resevalec', 'jla', 'prepreciti', 'pocutiti', 'prevoz', 'naselje',
       'gasilec', 'zdravljenje', 'eksplozija', 'opozoriti'], dtype='<U13'), array(['povecati', 'politicno', 'urediti', 'vrniti', 'potreba', 'dunaj',
       'zep', 'spregledati', 'jla', 'tipicen'], dtype='<U13'), array(['ubiti', 'letnik', 'obramba', 'politicno', 'opozoriti', 'ponujati',
       'opozorilo', 'nikakor', 'urediti', 'zdravljenje'], dtype='<U13')]",0.84,-0.39148921098018424,-18.26685845781893,1
NMF,10,"[['slovenski', 'vojska', 'narod', 'politika', 'Slovenec', 'medij', 'predsednik', 'meja', 'državljan', 'vojak'], ['iti', 'RTV', 'reči', 'spati', 'priti', 'Rtv', 'dati', 'nebo', 'naprej', 'povedati'], ['Slovenija', 'RTV', 'republika', 'koronavirus', 'predsednik', 'vojna', 'samostojen', 'Slovenec', 'evropski', 'zveza'], ['človek', 'delati', 'umreti', 'življenje', 'razumeti', 'dati', 'zdravje', 'videti', 'denar', 'misliti'], ['nov', 'okužba', 'koronavirus', 'mesto', 'demokracija', 'star', 'stranka', 'medij', 'revija', 'okužen'], ['dobiti', 'otrok', 'denar', 'volitev', 'covid', 'glas', 'dati', 'javen', 'šola', 'videti'], ['svet', 'državen', 'medij', 'predsednik', 'priti', 'videti', 'seja', 'evropski', 'RTV', 'stranka'], ['minister', 'javen', 'političen', 'stranka', 'zunanji', 'protest', 'delo', 'notranji', 'medij', 'Hojs'], ['ukrep', 'covid', 'Janša', 'epidemija', 'delo', 'Janez', 'koronavirus', 'okužba', 'virus', 'število'], ['čas', 'vedeti', 'maska', 'dati', 'nositi', 'epidemija', 'star', 'večen', 'zaščiten', 'videti'], ['vlada', 'predsednik', 'lev', 'Janšev', 'prejšnji', 'Janez', 'Šarec', 'Janša', 'opozicija', 'podpora'], ['Ljubljana', 'gasilec', 'pomoč', 'protest', 'požar', 'občina', 'sodišče', 'prijava', 'začeti', 'vozilo'], ['dr.', 'intervju', 'ura', 'oddaja', 'čas', 'epidemija', 'Prof', 'Petrič', 'Jože', 'Bojan'], ['država', 'globok', 'praven', 'predsednik', 'evropski', 'demokracija', 'zato', 'živeti', 'normalen', 'demokratičen'], ['imeti', 'pravica', 'težava', 'zato', 'delati', 'pojem', 'povedati', 'reči', 'stranka', 'glas']]",0.72,-0.0019122506195798953,-6.020193463854656,1
LDA,10,"[['človek', 'vedeti', 'Janša', 'delati', 'dati', 'videti', 'povedati', 'začeti', 'Janez', 'volitev'], ['dobiti', 'reči', 'sodišče', 'meja', 'vojna', 'treba', 'rdeč', 'ustaven', 'pomeniti', 'mlad'], ['delo', 'otrok', 'policija', 'šola', 'čakati', 'služba', 'video', 'ime', 'odličen', 'slika'], ['demokracija', 'zdravnik', 'napad', 'ostal', 'hrvaški', 'naslednji', 'pokazati', 'sprejeti', 'nujen', 'uspeti'], ['praviti', 'gledati', 'življenje', 'prositi', 'jasen', 'smrt', 'zanimiv', 'zgoditi', 'novica', 'poročati'], ['Ljubljana', 'pomoč', 'občina', 'pomagati', 'skupina', 'trg', 'poročilo', 'tehničen', 'poslati', 'prejeti'], ['minister', 'misliti', 'hvala', 'današnji', 'zmaga', 'končno', 'delavec', 'knjiga', 'korona', 'premier'], ['slovenski', 'predsednik', 'Slovenec', 'narediti', 'govoriti', 'del', 'narod', 'roka', 'postati', 'državljan'], ['maska', 'ostati', 'podpora', 'potrebovati', 'policist', 'pot', 'zdeti', 'najprej', 'Janšev', 'nesreča'], ['vlada', 'iti', 'država', 'svet', 'medij', 'javen', 'stranka', 'priti', 'političen', 'RTV'], ['državen', 'konec', 'intervju', 'živeti', 'družba', 'prispevek', 'voditi', 'Šarec', 'laž', 'zgodovina'], ['imeti', 'Slovenija', 'nov', 'čas', 'covid', 'ukrep', 'zato', 'epidemija', 'dr.', 'koronavirus'], ['protest', 'ura', 'oddaja', 'vprašanje', 'verjeti', 'protestnik', 'prebrati', 'slišati', 'družina', 'policijski'], ['zdravstven', 'ZDA', 'doma', 'gasilec', 'požar', 'oprema', 'ulica', 'zaščiten', 'začetek', 'letos'], ['denar', 'pravica', 'levičar', 'problem', 'vojska', 'milijon', 'evro', 'podpirati', 'mnenje', 'kriza']]",1.0,-0.06877389984441337,-7.05075151337116,1
