model_name,min_topic_size,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
BERTopic,50,"[['imeti', 'iti', 'vlada', 'človek', 'vedeti', 'nov', 'država', 'čas', 'videti', 'otrok'], ['denar', 'plača', 'evro', 'plačati', 'plačevati', 'cena', 'imeti', 'eur', 'proračun', 'pokojnina'], ['cepivo', 'cepljenje', 'cepljen', 'okužba', 'test', 'koronavirus', 'covid', 'cepiti', 'imeti', 'odmerek'], ['novinar', 'medij', 'medijski', 'novinarski', 'novinarstvo', 'svoboda', 'slovenija', 'slovenski', 'novinarka', 'novica'], ['sodišče', 'sodnik', 'ustaven', 'sodnica', 'sodstvo', 'vrhoven', 'sodba', 'praven', 'soden', 'pravnik'], ['zdravnik', 'zdravstvo', 'zdravstven', 'bolnišnica', 'covid', 'zdravje', 'bolnik', 'imeti', 'pacient', 'intenziven'], ['volitev', 'voda', 'referendum', 'glasovati', 'glasovanje', 'zakon', 'volilen', 'glas', 'piten', 'volilec'], ['komunist', 'komunističen', 'komunizem', 'ponosen', 'naslednik', 'laž', 'oblast', 'imeti', 'revolucija', 'očitati'], ['šport', 'tekma', 'športen', 'zmaga', 'prvak', 'olimpijski', 'ekipa', 'športnik', 'liga', 'medalja'], ['šola', 'učitelj', 'otrok', 'šolski', 'študent', 'ravnatelj', 'učiteljica', 'imeti', 'starš', 'razred'], ['twitter', 'tvit', 'facebook', 'tw', 'profil', 'twit', 'tweet', 'tviter', 'tvitati', 'vedeti'], ['protest', 'protestnik', 'protestirati', 'petkov', 'nasilen', 'aktivist', 'organizirati', 'neprijavljen', 'ljubljana', 'vlada'], ['policija', 'policist', 'policijski', 'policaj', 'ura', 'protestnik', 'protest', 'solzivec', 'voden', 'imeti'], ['iti', 'kam', 'bati', 'boleti', 'bel', 'priti', 'biser', 'krat', 'primož', 'gondola'], ['fašist', 'fašizem', 'hitler', 'fašističen', 'nacist', 'nacizem', 'neonacist', 'nacističen', 'lev', 'holokavst']]",0.9133333333333333,0.022510474897153056,-7.267268487633837,2
BERTopic,50,"[['imeti', 'iti', 'vlada', 'vedeti', 'človek', 'nov', 'država', 'čas', 'videti', 'otrok'], ['denar', 'plača', 'evro', 'plačati', 'plačevati', 'cena', 'imeti', 'eur', 'pokojnina', 'proračun'], ['novinar', 'medij', 'medijski', 'novinarski', 'novinarstvo', 'svoboda', 'slovenija', 'slovenski', 'novinarka', 'novica'], ['cepivo', 'cepljenje', 'cepljen', 'test', 'koronavirus', 'cepiti', 'covid', 'okužba', 'imeti', 'odmerek'], ['epidemija', 'zdravnik', 'zdravstvo', 'zdravstven', 'okužba', 'bolnišnica', 'covid', 'bolnik', 'zdravje', 'imeti'], ['sodišče', 'sodnik', 'ustaven', 'sodnica', 'vrhoven', 'sodstvo', 'praven', 'sodba', 'pravnik', 'soden'], ['voda', 'volitev', 'referendum', 'glasovati', 'glasovanje', 'zakon', 'volilen', 'glas', 'piten', 'voliti'], ['komunist', 'komunističen', 'komunizem', 'ponosen', 'naslednik', 'laž', 'oblast', 'imeti', 'revolucija', 'očitati'], ['šport', 'tekma', 'zmaga', 'športen', 'olimpijski', 'prvak', 'ekipa', 'športnik', 'liga', 'medalja'], ['cerkev', 'bog', 'papež', 'katoliški', 'kristjan', 'krščanski', 'cerkven', 'krščanstvo', 'imeti', 'vera'], ['šola', 'učitelj', 'otrok', 'šolski', 'ravnatelj', 'študent', 'učiteljica', 'imeti', 'razred', 'izobrazba'], ['twitter', 'tvit', 'facebook', 'tw', 'profil', 'twit', 'tweet', 'tviter', 'tvitati', 'vedeti'], ['policija', 'policist', 'policijski', 'policaj', 'ura', 'protestnik', 'protest', 'imeti', 'aretirati', 'shod'], ['protest', 'protestnik', 'protestirati', 'petkov', 'nasilen', 'neprijavljen', 'ljubljana', 'aktivist', 'vlada', 'organizator'], ['minister', 'kultura', 'ministrstvo', 'premier', 'ministrica', 'simoniti', 'notranji', 'imeti', 'vlada', 'kulturnik']]",0.8933333333333333,0.04089383057886767,-6.6459512237936735,3
BERTopic,80,"[['imeti', 'iti', 'vlada', 'človek', 'vedeti', 'nov', 'država', 'čas', 'otrok', 'predsednik'], ['denar', 'plača', 'evro', 'plačati', 'plačevati', 'imeti', 'eur', 'pokojnina', 'upokojenec', 'dobiti'], ['cepivo', 'cepljenje', 'cepljen', 'okužba', 'test', 'covid', 'koronavirus', 'cepiti', 'imeti', 'odmerek'], ['novinar', 'medij', 'medijski', 'novinarski', 'novinarstvo', 'slovenija', 'svoboda', 'slovenski', 'novinarka', 'urednik'], ['sodišče', 'sodnik', 'ustaven', 'vrhoven', 'sodstvo', 'sodnica', 'praven', 'sodba', 'pravnik', 'pravosodje'], ['voda', 'volitev', 'referendum', 'glasovati', 'glasovanje', 'zakon', 'piten', 'volilen', 'glas', 'volilec'], ['požar', 'gasilec', 'avto', 'cesta', 'vozilo', 'eksplozija', 'voziti', 'požareport', 'prometen', 'nesreča'], ['zdravnik', 'zdravstvo', 'zdravstven', 'bolnišnica', 'zdravje', 'bolnik', 'covid', 'pacient', 'imeti', 'intenziven'], ['komunist', 'komunističen', 'komunizem', 'ponosen', 'naslednik', 'laž', 'oblast', 'imeti', 'revolucija', 'iti'], ['šola', 'učitelj', 'otrok', 'šolski', 'ravnatelj', 'študent', 'učiteljica', 'imeti', 'šolstvo', 'izobrazba'], ['twitter', 'tvit', 'facebook', 'tw', 'profil', 'twit', 'tweet', 'tviter', 'tvitati', 'tviteraš'], ['tekma', 'šport', 'športen', 'olimpijski', 'zmaga', 'ekipa', 'medalja', 'športnik', 'prvak', 'igra'], ['policija', 'policist', 'policijski', 'policaj', 'ura', 'protestnik', 'protest', 'imeti', 'sindikat', 'voden'], ['brano', 'iti', 'boleti', 'vzeti', 'evo', 'bel', 'nsi', 'priti', 'najbolj', 'bati'], ['hrana', 'okus', 'drevo', 'imeti', 'solata', 'meso', 'kruh', 'gozd', 'kosilo', 'kuhati']]",0.9266666666666666,0.01524397521338392,-7.2015127740071545,1
BERTopic,80,"[['imeti', 'iti', 'človek', 'vedeti', 'vlada', 'nov', 'otrok', 'čas', 'predsednik', 'država'], ['denar', 'evro', 'plača', 'plačati', 'plačevati', 'eur', 'imeti', 'pokojnina', 'upokojenec', 'cena'], ['novinar', 'medij', 'medijski', 'novinarski', 'novinarstvo', 'svoboda', 'slovenija', 'slovenski', 'novinarka', 'urednik'], ['cepivo', 'cepljenje', 'cepljen', 'okužba', 'koronavirus', 'covid', 'cepiti', 'test', 'imeti', 'odmerek'], ['voda', 'volitev', 'referendum', 'glasovati', 'zakon', 'glasovanje', 'piten', 'volilen', 'glas', 'volilec'], ['zdravnik', 'zdravstvo', 'zdravstven', 'bolnišnica', 'bolnik', 'covid', 'zdravje', 'medicinski', 'zdravilo', 'zdravljenje'], ['požar', 'gasilec', 'avto', 'cesta', 'vozilo', 'požareport', 'eksplozija', 'voziti', 'nesreča', 'prometen'], ['sodišče', 'sodnik', 'ustaven', 'sodnica', 'sodstvo', 'vrhoven', 'sodba', 'praven', 'pravnik', 'soden'], ['komunist', 'komunističen', 'komunizem', 'ponosen', 'naslednik', 'laž', 'oblast', 'imeti', 'revolucija', 'očitati'], ['beseda', 'misliti', 'vedeti', 'imeti', 'človek', 'reči', 'razumeti', 'povedati', 'neumnost', 'govoriti'], ['šport', 'tekma', 'športen', 'olimpijski', 'prvak', 'ekipa', 'športnik', 'medalja', 'reprezentanca', 'nogomet'], ['šola', 'učitelj', 'otrok', 'šolski', 'študent', 'ravnatelj', 'učiteljica', 'imeti', 'razred', 'pouk'], ['twitter', 'tvit', 'facebook', 'tw', 'profil', 'twit', 'tweet', 'tviter', 'tvitati', 'vedeti'], ['policija', 'policist', 'policijski', 'policaj', 'ura', 'protestnik', 'protest', 'solzivec', 'voden', 'imeti'], ['vlada', 'država', 'oblast', 'imeti', 'ukrep', 'človek', 'delati', 'delo', 'državen', 'vladen']]",0.8933333333333333,0.05171391281371028,-6.17665178856339,2
BERTopic,80,"[['imeti', 'iti', 'človek', 'vedeti', 'vlada', 'nov', 'čas', 'otrok', 'predsednik', 'videti'], ['denar', 'plača', 'evro', 'plačati', 'plačevati', 'imeti', 'eur', 'pokojnina', 'upokojenec', 'davek'], ['cepivo', 'cepljenje', 'cepljen', 'okužba', 'test', 'koronavirus', 'cepiti', 'covid', 'imeti', 'nov'], ['novinar', 'medij', 'medijski', 'novinarski', 'novinarstvo', 'svoboda', 'slovenija', 'slovenski', 'novinarka', 'novica'], ['sodišče', 'sodnik', 'ustaven', 'vrhoven', 'sodstvo', 'sodnica', 'praven', 'sodba', 'pravnik', 'soden'], ['voda', 'volitev', 'referendum', 'glasovati', 'zakon', 'glasovanje', 'piten', 'volilen', 'glas', 'reka'], ['zdravnik', 'zdravstvo', 'zdravstven', 'bolnišnica', 'zdravje', 'bolnik', 'covid', 'zdravilo', 'pacient', 'zdravljenje'], ['požar', 'gasilec', 'avto', 'vozilo', 'cesta', 'požareport', 'eksplozija', 'voziti', 'prometen', 'nesreča'], ['komunist', 'komunističen', 'komunizem', 'ponosen', 'naslednik', 'laž', 'oblast', 'imeti', 'revolucija', 'očitati'], ['tekma', 'šport', 'olimpijski', 'športen', 'prvak', 'zmaga', 'ekipa', 'športnik', 'medalja', 'liga'], ['vlada', 'država', 'imeti', 'oblast', 'državljan', 'ukrep', 'človek', 'državen', 'delati', 'delo'], ['twitter', 'tvit', 'facebook', 'tw', 'profil', 'twit', 'tweet', 'tviter', 'tvitati', 'vedeti'], ['šola', 'učitelj', 'otrok', 'šolski', 'ravnatelj', 'študent', 'učiteljica', 'imeti', 'razred', 'izobrazba'], ['policija', 'policist', 'policijski', 'policaj', 'ura', 'protestnik', 'protest', 'solzivec', 'voden', 'imeti'], ['hrana', 'solata', 'okus', 'meso', 'drevo', 'imeti', 'kruh', 'gozd', 'kosilo', 'olje']]",0.9066666666666666,0.020403369147138965,-7.039816669321781,3
BERTopic,100,"[['imeti', 'iti', 'vlada', 'vedeti', 'človek', 'nov', 'država', 'otrok', 'čas', 'videti'], ['denar', 'plača', 'evro', 'plačati', 'plačevati', 'imeti', 'eur', 'pokojnina', 'upokojenec', 'dobiti'], ['novinar', 'medij', 'medijski', 'novinarski', 'novinarstvo', 'svoboda', 'slovenija', 'slovenski', 'novinarka', 'urednik'], ['cepivo', 'cepljenje', 'cepljen', 'cepiti', 'covid', 'odmerek', 'imeti', 'necepljen', 'test', 'človek'], ['sodišče', 'sodnik', 'ustaven', 'vrhoven', 'sodstvo', 'sodnica', 'sodba', 'praven', 'pravnik', 'pravosodje'], ['voda', 'volitev', 'referendum', 'glasovati', 'zakon', 'glasovanje', 'piten', 'volilen', 'glas', 'volilec'], ['požar', 'gasilec', 'avto', 'cesta', 'vozilo', 'eksplozija', 'voziti', 'požareport', 'prometen', 'nesreča'], ['zdravnik', 'zdravstvo', 'zdravstven', 'bolnišnica', 'zdravje', 'bolnik', 'covid', 'pacient', 'imeti', 'intenziven'], ['komunist', 'komunističen', 'komunizem', 'ponosen', 'naslednik', 'laž', 'oblast', 'imeti', 'revolucija', 'iti'], ['šola', 'učitelj', 'otrok', 'šolski', 'ravnatelj', 'študent', 'učiteljica', 'imeti', 'šolstvo', 'izobraževanje'], ['cerkev', 'bog', 'kristjan', 'katoliški', 'krščanski', 'cerkven', 'krščanstvo', 'imeti', 'kristus', 'duhovnik'], ['twitter', 'tvit', 'facebook', 'tw', 'profil', 'twit', 'tweet', 'tviter', 'tvitati', 'tviteraš'], ['tekma', 'šport', 'olimpijski', 'športen', 'ekipa', 'medalja', 'športnik', 'prvak', 'igra', 'zmaga'], ['epidemija', 'okužba', 'koronavirus', 'pcr', 'test', 'nov', 'korona', 'pozitiven', 'covid', 'število'], ['policija', 'policist', 'policijski', 'policaj', 'ura', 'protestnik', 'protest', 'imeti', 'sindikat', 'voden']]",0.9066666666666666,0.048527321893572034,-6.523160750396725,1
BERTopic,100,"[['imeti', 'iti', 'človek', 'vedeti', 'vlada', 'nov', 'predsednik', 'čas', 'država', 'videti'], ['otrok', 'šola', 'diploma', 'starš', 'imeti', 'učitelj', 'mama', 'test', 'družina', 'mlad'], ['denar', 'plača', 'evro', 'imeti', 'plačati', 'plačevati', 'eur', 'delati', 'cena', 'pokojnina'], ['cepivo', 'cepljenje', 'cepljen', 'okužba', 'koronavirus', 'covid', 'cepiti', 'test', 'imeti', 'odmerek'], ['novinar', 'medij', 'medijski', 'novinarski', 'novinarstvo', 'svoboda', 'slovenija', 'slovenski', 'novinarka', 'urednik'], ['požar', 'gasilec', 'avto', 'cesta', 'vozilo', 'požareport', 'voziti', 'eksplozija', 'nesreča', 'prometen'], ['zdravnik', 'zdravstvo', 'zdravstven', 'bolnišnica', 'zdravje', 'bolnik', 'covid', 'medicinski', 'pacient', 'zdravljenje'], ['sodišče', 'sodnik', 'ustaven', 'sodnica', 'sodstvo', 'vrhoven', 'sodba', 'praven', 'pravnik', 'soden'], ['komunist', 'komunističen', 'komunizem', 'ponosen', 'naslednik', 'laž', 'oblast', 'imeti', 'revolucija', 'očitati'], ['twitter', 'tvit', 'facebook', 'tw', 'profil', 'twit', 'tweet', 'tviter', 'tvitati', 'vedeti'], ['voda', 'zakon', 'piten', 'referendum', 'morje', 'reka', 'voden', 'jezero', 'okolje', 'riba'], ['volitev', 'referendum', 'glasovati', 'glasovanje', 'volilen', 'glas', 'volilec', 'voliti', 'stranka', 'volivec'], ['hvala', 'čestitka', 'vesel', 'sreča', 'čestitati', 'iskren', 'čast', 'ponosen', 'smeh', 'veselje'], ['policija', 'policist', 'policijski', 'policaj', 'ura', 'protestnik', 'protest', 'solzivec', 'voden', 'imeti'], ['vlada', 'država', 'oblast', 'imeti', 'ukrep', 'človek', 'delati', 'delo', 'državen', 'vladen']]",0.8866666666666667,0.0356840329483469,-6.646377872968588,2
BERTopic,100,"[['imeti', 'iti', 'človek', 'vedeti', 'vlada', 'nov', 'predsednik', 'čas', 'videti', 'država'], ['denar', 'plača', 'evro', 'plačati', 'plačevati', 'imeti', 'eur', 'delati', 'pokojnina', 'cena'], ['otrok', 'šola', 'diploma', 'starš', 'imeti', 'učitelj', 'mama', 'test', 'družina', 'mlad'], ['novinar', 'medij', 'medijski', 'novinarski', 'svoboda', 'novinarstvo', 'slovenija', 'slovenski', 'novinarka', 'napad'], ['cepivo', 'cepljenje', 'cepljen', 'cepiti', 'covid', 'odmerek', 'necepljen', 'imeti', 'test', 'človek'], ['sodišče', 'sodnik', 'ustaven', 'vrhoven', 'sodstvo', 'sodnica', 'praven', 'pravnik', 'sodba', 'soden'], ['požar', 'gasilec', 'avto', 'vozilo', 'cesta', 'požareport', 'eksplozija', 'voziti', 'prometen', 'nesreča'], ['voda', 'volitev', 'referendum', 'glasovati', 'glasovanje', 'zakon', 'piten', 'volilen', 'glas', 'imeti'], ['cerkev', 'bog', 'janez', 'papež', 'katoliški', 'kristjan', 'imeti', 'krščanski', 'cerkven', 'krščanstvo'], ['zdravnik', 'zdravstvo', 'zdravstven', 'bolnišnica', 'zdravje', 'bolnik', 'covid', 'pacient', 'javen', 'intenziven'], ['komunist', 'komunističen', 'komunizem', 'ponosen', 'naslednik', 'laž', 'oblast', 'imeti', 'revolucija', 'očitati'], ['političen', 'stranka', 'opozicija', 'demokracija', 'politik', 'politika', 'koalicija', 'levica', 'politično', 'imeti'], ['tekma', 'šport', 'olimpijski', 'športen', 'medalja', 'zmaga', 'ekipa', 'športnik', 'prvak', 'nogomet'], ['twitter', 'tvit', 'facebook', 'tw', 'profil', 'twit', 'tweet', 'tviter', 'tvitati', 'vedeti'], ['vlada', 'država', 'imeti', 'oblast', 'ukrep', 'človek', 'delati', 'državljan', 'delo', 'vladen']]",0.8866666666666667,0.031453818013260686,-6.428237183156885,3
BERTopic,200,"[['imeti', 'iti', 'slovenija', 'vlada', 'človek', 'vedeti', 'nov', 'država', 'slovenski', 'čas']]",1.0,-0.11084984726246938,-6.593808131552065,1
BERTopic,200,"[['imeti', 'vlada', 'iti', 'človek', 'vedeti', 'nov', 'država', 'videti', 'slovenija', 'delati'], ['slovenija', 'slovenski', 'slovenec', 'ljubljana', 'imeti', 'država', 'vlada', 'narod', 'iti', 'nov'], ['novinar', 'medij', 'rtv', 'medijski', 'novinarski', 'svoboda', 'novinarstvo', 'slovenija', 'novinarka', 'novica'], ['volitev', 'stranka', 'sds', 'političen', 'opozicija', 'koalicija', 'demokracija', 'glasovati', 'referendum', 'imeti'], ['otrok', 'šola', 'starš', 'učitelj', 'mama', 'imeti', 'družina', 'mlad', 'mati', 'šolski'], ['denar', 'plača', 'plačevati', 'plačati', 'imeti', 'davek', 'podjetje', 'račun', 'cena', 'delati'], ['cepivo', 'cepljenje', 'cepljen', 'cepiti', 'covid', 'odmerek', 'imeti', 'necepljen', 'cep', 'človek'], ['sodišče', 'sodnik', 'ustaven', 'vrhoven', 'sodstvo', 'sodnica', 'kriminalec', 'tožilstvo', 'sodba', 'pravnik'], ['epidemija', 'zdravnik', 'zdravstvo', 'zdravstven', 'bolnišnica', 'covid', 'zdravje', 'bolnik', 'imeti', 'pacient'], ['evropski', 'evro', 'evropa', 'bruselj', 'eur', 'komisija', 'država', 'vlada', 'svet', 'parlament'], ['voda', 'zakon', 'piten', 'referendum', 'morje', 'reka', 'poletje', 'voden', 'jezero', 'sončen'], ['komunist', 'komunističen', 'komunizem', 'ponosen', 'naslednik', 'laž', 'oblast', 'imeti', 'revolucija', 'očitati'], ['cerkev', 'bog', 'papež', 'katoliški', 'kristjan', 'krščanski', 'cerkven', 'imeti', 'krščanstvo', 'kristus'], ['minister', 'predsednik', 'vlada', 'predsedovanje', 'premier', 'ministrica', 'predsednica', 'imeti', 'država', 'janša'], ['twitter', 'tvit', 'facebook', 'tw', 'profil', 'twit', 'tweet', 'tviter', 'tvitati', 'vedeti']]",0.84,-0.013968038909773488,-7.353765541964032,2
BERTopic,200,"[['imeti', 'iti', 'slovenija', 'vlada', 'človek', 'vedeti', 'nov', 'država', 'slovenski', 'čas']]",1.0,-0.11084984726246938,-6.593808131552065,3
BERTopic,500,"[['imeti', 'iti', 'človek', 'vedeti', 'nov', 'vlada', 'država', 'čas', 'zakon', 'sds'], ['slovenija', 'slovenski', 'slovenec', 'ljubljana', 'evropski', 'imeti', 'država', 'evropa', 'vlada', 'evro'], ['otrok', 'šola', 'starš', 'učitelj', 'imeti', 'mama', 'družina', 'mlad', 'mati', 'šolski'], ['twitter', 'tvit', 'facebook', 'tw', 'profil', 'twit', 'tweet', 'tviter', 'tvitati', 'vedeti'], ['zdravnik', 'zdravstven', 'bolnišnica', 'zdravstvo', 'bolnik', 'covid', 'zdravje', 'pacient', 'imeti', 'zdravljenje'], ['cepivo', 'cepljenje', 'cepljen', 'cepiti', 'covid', 'imeti', 'odmerek', 'necepljen', 'človek', 'okužba'], ['imeti', 'iti', 'vedeti', 'človek', 'reči', 'videti', 'dati', 'povedati', 'priti', 'misliti'], ['novinar', 'medij', 'medijski', 'novinarski', 'svoboda', 'rtv', 'novinarka', 'novica', 'novinarstvo', 'urednik'], ['denar', 'plača', 'plačati', 'plačevati', 'imeti', 'davek', 'račun', 'delati', 'cena', 'delo'], ['sodišče', 'sodnik', 'ustaven', 'vrhoven', 'sodstvo', 'sodnica', 'praven', 'tožilstvo', 'sodba', 'pravnik'], ['vlada', 'stranka', 'volitev', 'predsednik', 'minister', 'imeti', 'političen', 'opozicija', 'poslanec', 'država']]",0.8454545454545455,0.009902687432911667,-6.149827045765108,1
BERTopic,500,"[['imeti', 'iti', 'človek', 'vedeti', 'nov', 'vlada', 'čas', 'država', 'zakon', 'sds'], ['otrok', 'šola', 'starš', 'učitelj', 'imeti', 'mama', 'družina', 'mlad', 'mati', 'šolski'], ['zdravnik', 'zdravstven', 'zdravstvo', 'bolnišnica', 'bolnik', 'covid', 'zdravje', 'pacient', 'medicinski', 'imeti'], ['cepivo', 'cepljenje', 'cepljen', 'cepiti', 'covid', 'imeti', 'necepljen', 'odmerek', 'človek', 'cep'], ['slovenija', 'slovenski', 'slovenec', 'evropski', 'ljubljana', 'imeti', 'država', 'vlada', 'evropa', 'evro'], ['komunist', 'komunističen', 'komunizem', 'hitler', 'nacist', 'fašizem', 'fašist', 'nacizem', 'imeti', 'žid'], ['imeti', 'iti', 'vedeti', 'človek', 'reči', 'dati', 'videti', 'povedati', 'misliti', 'beseda'], ['novinar', 'medij', 'medijski', 'novinarski', 'rtv', 'svoboda', 'novinarka', 'novinarstvo', 'novica', 'nov'], ['sodišče', 'sodnik', 'policija', 'ustaven', 'policist', 'vrhoven', 'tožilstvo', 'sodstvo', 'sodnica', 'praven'], ['denar', 'plača', 'plačati', 'plačevati', 'davek', 'imeti', 'račun', 'cena', 'delati', 'delavec'], ['vlada', 'stranka', 'volitev', 'predsednik', 'minister', 'imeti', 'političen', 'opozicija', 'poslanec', 'država']]",0.8363636363636363,0.021538059886876657,-5.576790398119906,2
BERTopic,500,"[['imeti', 'iti', 'človek', 'vedeti', 'nov', 'vlada', 'čas', 'država', 'zakon', 'sds'], ['slovenija', 'slovenski', 'slovenec', 'evropski', 'ljubljana', 'imeti', 'država', 'vlada', 'evropa', 'evro'], ['twitter', 'tvit', 'facebook', 'tw', 'profil', 'twit', 'tweet', 'tviter', 'tvitati', 'imeti'], ['otrok', 'šola', 'starš', 'učitelj', 'imeti', 'mama', 'družina', 'mlad', 'šolski', 'mati'], ['imeti', 'iti', 'vedeti', 'človek', 'reči', 'videti', 'dati', 'povedati', 'priti', 'misliti'], ['novinar', 'medij', 'medijski', 'novinarski', 'rtv', 'svoboda', 'novica', 'novinarka', 'novinarstvo', 'javen'], ['zdravnik', 'zdravstven', 'zdravstvo', 'bolnišnica', 'bolnik', 'covid', 'zdravje', 'medicinski', 'pacient', 'imeti'], ['cepivo', 'cepljenje', 'cepljen', 'cepiti', 'covid', 'necepljen', 'imeti', 'odmerek', 'okužba', 'cep'], ['sodišče', 'sodnik', 'ustaven', 'policija', 'policist', 'vrhoven', 'sodstvo', 'sodnica', 'tožilstvo', 'praven'], ['denar', 'plača', 'plačati', 'plačevati', 'imeti', 'davek', 'račun', 'cena', 'delavec', 'delati'], ['vlada', 'stranka', 'predsednik', 'volitev', 'minister', 'imeti', 'političen', 'opozicija', 'demokracija', 'država']]",0.8545454545454545,0.012408257043036082,-6.0233367950831935,3
