model_name,min_topic_size,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
BERTopic,50,"[['imeti', 'minister', 'čas', 'iti', 'nov', 'vlada', 'vedeti', 'država', 'človek', 'predsednik'], ['cepljenje', 'cepivo', 'cepljen', 'covid', 'test', 'cepiti', 'obvezen', 'imeti', 'okužba', 'odmerek'], ['zdravnik', 'pacient', 'zdravstvo', 'bolnišnica', 'bolnik', 'zdravstven', 'covid', 'obsedenost', 'zdravljenje', 'stopnja'], ['otrok', 'šola', 'učitelj', 'starš', 'mlad', 'testirati', 'imeti', 'učenec', 'osnoven', 'diploma'], ['novinar', 'medij', 'rtv', 'twitter', 'medijski', 'novinarski', 'imeti', 'tvit', 'napad', 'tw'], ['imeti', 'vedeti', 'človek', 'iti', 'reči', 'dati', 'priti', 'hvala', 'čas', 'življenje'], ['komunist', 'komunističen', 'komunizem', 'fašist', 'fašizem', 'nacist', 'socializem', 'vlada', 'oblast', 'socialist'], ['volitev', 'stranka', 'referendum', 'političen', 'glasovati', 'koalicija', 'volilec', 'demokracija', 'poslanec', 'opozicija'], ['sodišče', 'sodnik', 'ustaven', 'sodstvo', 'ustava', 'praven', 'pravosodje', 'vrhoven', 'zakon', 'soden'], ['policija', 'policist', 'policijski', 'policaj', 'protestnik', 'človek', 'enota', 'hojs', 'ulica', 'pustiti'], ['denar', 'iti', 'plača', 'davek', 'imeti', 'delo', 'cena', 'plačati', 'plačevati', 'dodatek'], ['vlada', 'minister', 'država', 'lockdown', 'državen', 'oblast', 'odstop', 'kul', 'interpelacija', 'dolgo']]",0.8583333333333333,-0.12868386140698046,-10.19066891243485,2
BERTopic,50,"[['imeti', 'iti', 'čas', 'vedeti', 'nov', 'človek', 'minister', 'država', 'vlada', 'delati'], ['zdravnik', 'pacient', 'zdravstvo', 'bolnišnica', 'bolnik', 'zdravstven', 'covid', 'obsedenost', 'dr', 'zdravljenje'], ['slovenija', 'slovenski', 'slovenec', 'ljubljana', 'evropski', 'imeti', 'vlada', 'evropa', 'država', 'bruselj'], ['novinar', 'medij', 'twitter', 'rtv', 'medijski', 'novinarski', 'imeti', 'tvit', 'napad', 'profil'], ['otrok', 'šola', 'učitelj', 'starš', 'mlad', 'testirati', 'imeti', 'učenec', 'diploma', 'učiti'], ['komunist', 'komunističen', 'komunizem', 'fašist', 'fašizem', 'neonacist', 'oblast', 'nacizem', 'diktatura', 'treba'], ['volitev', 'stranka', 'političen', 'poslanec', 'opozicija', 'referendum', 'volilec', 'glasovati', 'koalicija', 'politik'], ['hvala', 'čestitka', 'čestitati', 'sreča', 'ponosen', 'odlično', 'nasmešek', 'milost', 'prijatelj', 'drag'], ['policija', 'policist', 'policijski', 'policaj', 'tožilstvo', 'park', 'človek', 'enota', 'hojs', 'ulica'], ['sodišče', 'sodnik', 'ustaven', 'sodstvo', 'praven', 'ustava', 'zakon', 'pravosodje', 'vrhoven', 'soden'], ['denar', 'plača', 'davek', 'cena', 'iti', 'imeti', 'plačevati', 'plačati', 'delo', 'dodatek'], ['vlada', 'minister', 'država', 'državen', 'lockdown', 'odstop', 'narediti', 'oblast', 'zaupati', 'direktor'], ['imeti', 'vedeti', 'človek', 'iti', 'priti', 'dati', 'reči', 'glava', 'rdeč', 'lev'], ['bog', 'cerkev', 'umreti', 'jokati', 'cerkven', 'kristjan', 'božji', 'pogreb', 'župnik', 'kristus']]",0.8857142857142857,-0.1988055377813371,-11.903145628900887,3
BERTopic,80,"[['imeti', 'človek', 'iti', 'nov', 'čas', 'vedeti', 'virus', 'maska', 'svet', 'dati'], ['cepljenje', 'cepivo', 'cepljen', 'covid', 'test', 'cepiti', 'obvezen', 'imeti', 'človek', 'okužba'], ['zdravnik', 'pacient', 'zdravstvo', 'bolnišnica', 'bolnik', 'zdravstven', 'covid', 'obsedenost', 'zdravljenje', 'stopnja'], ['novinar', 'medij', 'rtv', 'medijski', 'novinarski', 'napad', 'imeti', 'cenzura', 'poročati', 'novinarstvo'], ['vlada', 'imeti', 'država', 'minister', 'stranka', 'zakon', 'iti', 'sodišče', 'denar', 'volitev'], ['otrok', 'šola', 'učitelj', 'starš', 'mlad', 'imeti', 'testirati', 'učenec', 'iti', 'osnoven'], ['imeti', 'vedeti', 'iti', 'človek', 'dati', 'čas', 'reči', 'videti', 'priti', 'razumeti']]",0.8,-0.10844179050641278,-8.694864779636367,1
BERTopic,80,"[['imeti', 'iti', 'človek', 'vedeti', 'čas', 'nov', 'svet', 'videti', 'dati', 'virus'], ['cepljenje', 'cepivo', 'cepljen', 'test', 'covid', 'okužba', 'cepiti', 'pcr', 'obvezen', 'pozitiven'], ['zdravnik', 'pacient', 'zdravstvo', 'bolnišnica', 'bolnik', 'zdravstven', 'zdravljenje', 'covid', 'obsedenost', 'imeti'], ['otrok', 'šola', 'učitelj', 'starš', 'mlad', 'imeti', 'testirati', 'učenec', 'osnoven', 'iti'], ['vlada', 'imeti', 'država', 'minister', 'stranka', 'sodišče', 'denar', 'iti', 'zakon', 'ustaven'], ['novinar', 'medij', 'rtv', 'medijski', 'novinarski', 'napad', 'imeti', 'cenzura', 'poročati', 'novinarstvo'], ['imeti', 'vedeti', 'človek', 'iti', 'reči', 'priti', 'dati', 'narediti', 'čas', 'mnenje']]",0.8142857142857143,-0.09389946652993302,-8.6206678967872,2
BERTopic,80,"[['imeti', 'človek', 'vedeti', 'iti', 'čas', 'nov', 'svet', 'virus', 'sds', 'maska'], ['cepljenje', 'cepivo', 'cepljen', 'test', 'covid', 'okužba', 'pcr', 'cepiti', 'obvezen', 'pozitiven'], ['zdravnik', 'pacient', 'zdravstvo', 'bolnišnica', 'bolnik', 'zdravstven', 'covid', 'obsedenost', 'imeti', 'zdravljenje'], ['novinar', 'medij', 'rtv', 'medijski', 'novinarski', 'napad', 'imeti', 'cenzura', 'poročati', 'novinarstvo'], ['imeti', 'vedeti', 'iti', 'človek', 'čas', 'dati', 'reči', 'videti', 'priti', 'razumeti'], ['otrok', 'šola', 'učitelj', 'starš', 'mlad', 'imeti', 'testirati', 'učenec', 'iti', 'osnoven'], ['vlada', 'imeti', 'minister', 'država', 'zakon', 'stranka', 'sodišče', 'denar', 'iti', 'volitev']]",0.8285714285714286,-0.11293624610829792,-9.142186186992273,3
BERTopic,100,"[['zrak', 'onesnaženost', 'nizek', 'onesnaževanje', 'konvencija', 'zmanjševanje', 'pogodbenica', 'poenotiti', 'emisija', 'ženevski'], ['imeti', 'iti', 'vlada', 'vedeti', 'človek', 'nov', 'čas', 'država', 'dati', 'videti']]",1.0,0.20081784042185963,-5.288291203639102,1
BERTopic,100,"[['imeti', 'človek', 'vedeti', 'iti', 'čas', 'nov', 'svet', 'videti', 'dati', 'voda'], ['zdravnik', 'pacient', 'zdravstvo', 'bolnišnica', 'bolnik', 'covid', 'obsedenost', 'zdravstven', 'zdravljenje', 'stopnja'], ['cepljenje', 'cepivo', 'cepljen', 'test', 'covid', 'okužba', 'cepiti', 'pcr', 'obvezen', 'pozitiven'], ['vlada', 'imeti', 'država', 'stranka', 'minister', 'sodišče', 'denar', 'iti', 'zakon', 'volitev'], ['otrok', 'šola', 'učitelj', 'starš', 'mlad', 'testirati', 'učenec', 'imeti', 'učiti', 'osnoven'], ['novinar', 'medij', 'rtv', 'medijski', 'novinarski', 'napad', 'imeti', 'cenzura', 'poročati', 'novinarstvo'], ['imeti', 'vedeti', 'iti', 'človek', 'reči', 'dati', 'priti', 'narediti', 'razumeti', 'čas']]",0.8428571428571429,-0.09907106578541998,-9.046442716051967,2
BERTopic,100,"[['imeti', 'vedeti', 'človek', 'čas', 'iti', 'nov', 'svet', 'dati', 'priti', 'virus'], ['cepljenje', 'cepivo', 'cepljen', 'test', 'covid', 'okužba', 'pcr', 'cepiti', 'obvezen', 'pozitiven'], ['zdravnik', 'pacient', 'zdravstvo', 'bolnišnica', 'bolnik', 'zdravstven', 'covid', 'obsedenost', 'imeti', 'zdravljenje'], ['novinar', 'medij', 'rtv', 'medijski', 'novinarski', 'napad', 'cenzura', 'imeti', 'poročati', 'novinarstvo'], ['imeti', 'iti', 'vedeti', 'človek', 'reči', 'dati', 'čas', 'videti', 'priti', 'razumeti'], ['otrok', 'šola', 'učitelj', 'starš', 'mlad', 'imeti', 'testirati', 'učenec', 'iti', 'osnoven'], ['vlada', 'imeti', 'stranka', 'država', 'minister', 'denar', 'sodišče', 'zakon', 'iti', 'volitev']]",0.8,-0.0975774634664119,-8.604534960531506,3
BERTopic,200,"[['imeti', 'otrok', 'iti', 'šola', 'vedeti', 'človek', 'nov', 'novinar', 'svet', 'protest'], ['cepljenje', 'cepivo', 'cepljen', 'virus', 'covid', 'test', 'okužba', 'epidemija', 'cepiti', 'imeti'], ['imeti', 'vedeti', 'iti', 'človek', 'čas', 'dati', 'videti', 'priti', 'reči', 'nov'], ['vlada', 'imeti', 'država', 'stranka', 'minister', 'iti', 'zakon', 'volitev', 'predsednik', 'denar']]",0.8,-0.0504708470020635,-5.5191582483909825,1
BERTopic,200,"[['imeti', 'otrok', 'iti', 'človek', 'vedeti', 'nov', 'šola', 'novinar', 'svet', 'voda'], ['slovenija', 'slovenski', 'slovenec', 'ljubljana', 'imeti', 'evropski', 'vlada', 'država', 'iti', 'evropa'], ['imeti', 'vedeti', 'iti', 'človek', 'čas', 'dati', 'priti', 'videti', 'medij', 'reči'], ['vlada', 'imeti', 'država', 'stranka', 'minister', 'volitev', 'denar', 'iti', 'zakon', 'predsednik']]",0.75,-0.13996315960618794,-7.312589706911916,2
BERTopic,200,"[['imeti', 'otrok', 'iti', 'šola', 'vedeti', 'človek', 'novinar', 'nov', 'protest', 'policija'], ['slovenija', 'slovenski', 'slovenec', 'ljubljana', 'imeti', 'evropski', 'vlada', 'država', 'iti', 'evropa'], ['vlada', 'imeti', 'država', 'stranka', 'minister', 'volitev', 'denar', 'iti', 'zakon', 'predsednik'], ['imeti', 'vedeti', 'iti', 'človek', 'čas', 'dati', 'videti', 'nov', 'priti', 'medij']]",0.725,-0.13393222373767508,-7.27437444903901,3
BERTopic,500,"[['imeti', 'iti', 'vedeti', 'človek', 'cepljenje', 'nov', 'otrok', 'vlada', 'covid', 'zakon'], ['imeti', 'vlada', 'iti', 'vedeti', 'človek', 'čas', 'država', 'stranka', 'nov', 'dati']]",0.7,-0.033340761746582716,-4.202316621920271,1
BERTopic,500,"[['imeti', 'iti', 'cepljenje', 'vedeti', 'nov', 'otrok', 'človek', 'covid', 'cepivo', 'denar'], ['imeti', 'vlada', 'iti', 'človek', 'vedeti', 'čas', 'država', 'minister', 'stranka', 'dati']]",0.8,-0.027164588079200348,-4.682343664013766,2
BERTopic,500,"[['imeti', 'iti', 'vedeti', 'človek', 'cepljenje', 'nov', 'otrok', 'covid', 'vlada', 'zakon'], ['slovenija', 'slovenski', 'slovenec', 'ljubljana', 'imeti', 'vlada', 'država', 'iti', 'predsednik', 'evropa']]",0.85,-0.11487611930078764,-6.741239847931949,3
