model_name,num_topics,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
top2vec,8,"[array(['nalozba', 'potrosnja', 'avtomatizacija', 'investiranje',
       'portfelj', 'investicijski', 'omrezen', 'dobickonosnost',
       'proizvoden', 'obresten'], dtype='<U15'), array(['tekma', 'trener', 'branilec', 'kapetan', 'zadetek',
       'reprezentancen', 'soigralec', 'prvenstvo', 'klubski', 'dvoboj'],
      dtype='<U15'), array(['donald', 'trump', 'washington', 'zda', 'republikanski',
       'posvariti', 'tiskoven', 'republikanec', 'demokratski', 'trumpov'],
      dtype='<U15'), array(['bolnik', 'bolnisnicen', 'obolel', 'pacient', 'hospitaliziran',
       'dihalo', 'beovicev', 'infektologinja', 'nijz', 'okuzba'],
      dtype='<U15'), array(['seksi', 'obozevalka', 'zaljubiti', 'prijateljica', 'zmenek',
       'postaven', 'instagram', 'ljubezen', 'obozevati', 'ljubiti'],
      dtype='<U15'), array(['smc', 'sds', 'jansev', 'lms', 'koalicija', 'koalicijski',
       'poslanski', 'desus', 'poslanec', 'levica'], dtype='<U15'), array(['opus', 'umetniski', 'gledaliski', 'umetnik', 'dramski',
       'literaren', 'pisatelj', 'pesem', 'zanr', 'pripoved'], dtype='<U15'), array(['policist', 'osumljenec', 'tatvina', 'povzrocitev', 'pridrzati',
       'vlom', 'resevalec', 'vozisce', 'kazniv', 'voznica'], dtype='<U15')]",1.0,0.0934001386459935,-3.6576558471918594,3
NMF,8,"[['evro', 'odstotek', 'delo', 'podjetje', 'milijon', 'delavec', 'deloven', 'plača', 'zakon', 'delodajalec'], ['Slovenija', 'slovenski', 'Ljubljana', 'država', 'evropski', 'minister', 'svet', 'mednaroden', 'ministrstvo', 'meja'], ['tekma', 'sezona', 'liga', 'ekipa', 'klub', 'mesto', 'imeti', 'točka', 'igrati', 'slovenski'], ['vlada', 'stranka', 'predsednik', 'država', 'Janša', 'volitev', 'poslanec', 'minister', 'političen', 'medij'], ['nov', 'okužba', 'koronavirus', 'država', 'človek', 'covid', 'število', 'ukrep', 'potrditi', 'okužen'], ['otrok', 'šola', 'starš', 'družina', 'vrtec', 'učenec', 'pomoč', 'šolski', 'čas', 'delo'], ['imeti', 'človek', 'čas', 'iti', 'zato', 'življenje', 'vedeti', 'priti', 'videti', 'reči'], ['občina', 'ura', 'javen', 'mesten', 'ukrep', 'številka', 'čas', 'center', 'občinski', 'občan']]",0.875,0.10817357462254767,-1.4965705634443165,3
LDA,8,"[['tekma', 'liga', 'klub', 'sezona', 'igralec', 'ekipa', 'igrati', 'točka', 'minuta', 'prvak'], ['imeti', 'čas', 'človek', 'zato', 'iti', 'življenje', 'otrok', 'vedeti', 'videti', 'svet'], ['vlada', 'predsednik', 'država', 'evropski', 'Slovenija', 'stranka', 'minister', 'nov', 'svet', 'dejati'], ['mesto', 'svetoven', 'sezona', 'dirka', 'slovenski', 'imeti', 'ekipa', 'konec', 'športen', 'šport'], ['policist', 'policija', 'slovenski', 'sodišče', 'dejanje', 'policijski', 'leten', 'napad', 'protest', 'Slovenija'], ['nov', 'slovenski', 'spleten', 'film', 'Ljubljana', 'nagrada', 'prostor', 'projekt', 'ura', 'dogodek'], ['nov', 'okužba', 'koronavirus', 'država', 'človek', 'covid', 'ukrep', 'število', 'zdravstven', 'okužen'], ['evro', 'delo', 'podjetje', 'Slovenija', 'občina', 'odstotek', 'javen', 'ukrep', 'čas', 'milijon']]",0.825,0.07623925069933139,-1.4559656498185274,3
BERTopic,8,"[['imeti', 'nov', 'slovenija', 'čas', 'država', 'slovenski', 'človek', 'delo', 'vlada', 'ukrep'], ['tekma', 'sezona', 'liga', 'turnir', 'klub', 'svetoven', 'prvenstvo', 'mesto', 'imeti', 'tekmovanje'], ['okužba', 'nov', 'koronavirus', 'kitajski', 'država', 'človek', 'število', 'potrditi', 'umreti', 'okužen'], ['maska', 'ukrep', 'vlada', 'slovenija', 'država', 'odlok', 'javen', 'meja', 'zaščiten', 'občina'], ['film', 'filmski', 'imeti', 'meghan', 'igralec', 'festival', 'režiser', 'harry', 'družina', 'življenje'], ['okužba', 'bolnik', 'nov', 'bolnišnica', 'covid', 'okužen', 'dom', 'koronavirus', 'število', 'potrditi'], ['ljubezen', 'imeti', 'življenje', 'odnos', 'partner', 'zato', 'čas', 'otrok', 'človek', 'služba'], ['trump', 'biden', 'volitev', 'predsednik', 'zda', 'ameriški', 'trumpov', 'donald', 'glas', 'demokrat']]",0.7625,0.09349560660704911,-2.2784759111964017,3
top2vec,10,"[array(['vozisce', 'brezina', 'cestisce', 'cesta', 'naselje', 'voznica',
       'neprilagojen', 'lopata', 'moped', 'vodovoden'], dtype='<U14'), array(['obresten', 'dobickonosnost', 'portfelj', 'potrosnja', 'donosnost',
       'rast', 'depozit', 'investiranje', 'likvidnost', 'potrosniski'],
      dtype='<U14'), array(['bolnisnicen', 'beovicev', 'bolnik', 'nijz', 'obolel', 'pacient',
       'nimz', 'dihalo', 'hospitaliziran', 'bris'], dtype='<U14'), array(['koalicijski', 'smc', 'sds', 'jansev', 'koalicija', 'poslanec',
       'lms', 'opozicija', 'levica', 'nsi'], dtype='<U14'), array(['obozevalec', 'pevka', 'zaljubiti', 'obozevalka', 'seksi',
       'ljubezenski', 'romanticen', 'postaven', 'zaljubljen', 'instagram'],
      dtype='<U14'), array(['zadetek', 'soigralec', 'branilec', 'zabiti', 'nogometas', 'derbi',
       'gol', 'polcas', 'vezist', 'odigrati'], dtype='<U14'), array(['literaren', 'razstava', 'pisatelj', 'likoven', 'opus', 'slikar',
       'simpozij', 'umetnik', 'umetnost', 'slikarstvo'], dtype='<U14'), array(['donald', 'trump', 'trumpov', 'republikanski', 'biden',
       'republikanec', 'obtoziti', 'ubit', 'demokratski', 'joe'],
      dtype='<U14'), array(['smrten', 'ozdraveti', 'okuzba', 'okuziti', 'koronavirus', 'wuhan',
       'hubei', 'izbruh', 'okuzen', 'zabeleziti'], dtype='<U14'), array(['karavana', 'dirka', 'stopnicka', 'sprint', 'tour', 'etapen',
       'sprinterski', 'start', 'zaostati', 'kronometer'], dtype='<U14')]",1.0,0.11205105305698718,-3.7620415098166773,1
NMF,10,"[['nov', 'podjetje', 'delo', 'čas', 'slovenski', 'projekt', 'spleten', 'svet', 'zato', 'področje'], ['delo', 'zakon', 'Slovenija', 'delavec', 'delodajalec', 'plača', 'člen', 'javen', 'deloven', 'nadomestilo'], ['vlada', 'stranka', 'predsednik', 'Janša', 'poslanec', 'volitev', 'medij', 'minister', 'političen', 'koalicija'], ['odstotek', 'evro', 'milijon', 'ukrep', 'podjetje', 'epidemija', 'milijarda', 'cena', 'odstoten', 'sredstvo'], ['država', 'Slovenija', 'slovenski', 'evropski', 'blago', 'hrvaški', 'meja', 'članica', 'unija', 'polje'], ['tekma', 'sezona', 'liga', 'ekipa', 'klub', 'točka', 'imeti', 'mesto', 'igrati', 'zmaga'], ['občina', 'ura', 'javen', 'mesten', 'številka', 'občinski', 'center', 'občan', 'čas', 'telefonski'], ['imeti', 'človek', 'čas', 'otrok', 'iti', 'življenje', 'vedeti', 'zato', 'priti', 'reči'], ['nov', 'okužba', 'koronavirus', 'človek', 'covid', 'število', 'potrditi', 'ukrep', 'država', 'okužen'], ['Ljubljana', 'Nbsp', 'Slovenija', 'slovenski', 'minister', 'sodišče', 'predsednik', 'nov', 'seja', 'konferenca']]",0.82,0.10620647784781004,-1.650784326072274,1
LDA,10,"[['država', 'nov', 'koronavirus', 'hrvaški', 'ameriški', 'človek', 'ZDA', 'poročati', 'pandemija', 'kitajski'], ['evro', 'odstotek', 'podjetje', 'Slovenija', 'delo', 'milijon', 'družba', 'sredstvo', 'projekt', 'deloven'], ['tekma', 'sezona', 'liga', 'ekipa', 'klub', 'slovenski', 'točka', 'mesto', 'zmaga', 'imeti'], ['okužba', 'ukrep', 'nov', 'koronavirus', 'zdravstven', 'covid', 'epidemija', 'dom', 'Slovenija', 'število'], ['občina', 'vozilo', 'ura', 'cesta', 'območje', 'nesreča', 'policist', 'voznik', 'mesto', 'Ljubljana'], ['nov', 'sistem', 'imeti', 'podjetje', 'uporaba', 'izdelek', 'telefon', 'uporabljati', 'aplikacija', 'uporabnik'], ['imeti', 'čas', 'človek', 'zato', 'življenje', 'iti', 'otrok', 'vedeti', 'svet', 'videti'], ['vlada', 'predsednik', 'Slovenija', 'država', 'stranka', 'minister', 'evropski', 'slovenski', 'državen', 'političen'], ['slovenski', 'film', 'spleten', 'Ljubljana', 'dogodek', 'Slovenija', 'knjiga', 'nagrada', 'kulturen', 'festival'], ['ženska', 'policija', 'moški', 'dejanje', 'leten', 'sodišče', 'policist', 'preiskava', 'nekdanji', 'oseba']]",0.84,0.08707010602392998,-1.5994001796481534,1
BERTopic,10,"[['imeti', 'nov', 'slovenija', 'čas', 'človek', 'slovenski', 'država', 'delo', 'vlada', 'ukrep'], ['tekma', 'točka', 'sezona', 'zmaga', 'liga', 'minuta', 'mesto', 'ekipa', 'igralec', 'imeti'], ['občina', 'stanovanje', 'objekt', 'prostor', 'požar', 'projekt', 'gradnja', 'nov', 'cesta', 'odpadek'], ['okužba', 'nov', 'koronavirus', 'kitajski', 'država', 'človek', 'število', 'potrditi', 'umreti', 'virus'], ['film', 'filmski', 'imeti', 'življenje', 'igralec', 'družina', 'meghan', 'vloga', 'režiser', 'festival'], ['okužba', 'nov', 'dom', 'covid', 'cepivo', 'okužen', 'bolnik', 'koronavirus', 'stanovalec', 'bolnišnica'], ['stranka', 'vlada', 'desus', 'predsednik', 'koalicija', 'poslanec', 'volitev', 'smc', 'janša', 'poslanski'], ['slovenija', 'ukrep', 'vlada', 'država', 'meja', 'odlok', 'hrvaški', 'trgovina', 'nov', 'javen'], ['trump', 'zda', 'biden', 'predsednik', 'ameriški', 'volitev', 'trumpov', 'donald', 'država', 'demokrat'], ['vozilo', 'cesta', 'nesreča', 'voznik', 'prometen', 'avtocesta', 'policist', 'ura', 'promet', 'prehod']]",0.8,0.10352516996761926,-2.3794212616528485,1
top2vec,10,"[array(['ljubezenski', 'romanticen', 'pevka', 'obozevalec', 'obozevalka',
       'zaljubiti', 'ljubezen', 'seksi', 'ljubimec', 'obozevati'],
      dtype='<U14'), array(['jansev', 'koalicijski', 'koalicija', 'jansa', 'politicen', 'sds',
       'smc', 'demokraticen', 'lms', 'poslanec'], dtype='<U14'), array(['branilec', 'zadetek', 'soigralec', 'derbi', 'zabiti', 'tekma',
       'kapetan', 'polcas', 'nogometas', 'trener'], dtype='<U14'), array(['bolnisnicen', 'pacient', 'beovicev', 'nijz', 'obolel', 'bolnik',
       'nimz', 'dihalo', 'obolenje', 'bris'], dtype='<U14'), array(['osumljenec', 'policist', 'pridrzati', 'prostost', 'pripor',
       'osumljen', 'aretirati', 'prijetje', 'kazniv', 'pridrzanje'],
      dtype='<U14'), array(['padavina', 'arso', 'vodotok', 'meteoren', 'brezina', 'pespot',
       'vodovoden', 'cesta', 'direkcija', 'ars'], dtype='<U14'), array(['vmesnik', 'android', 'digitalen', 'platforma', 'snapdragon',
       'pameten', 'procesor', 'windows', 'pixel', 'vizualen'],
      dtype='<U14'), array(['bruto', 'obresten', 'potrosnja', 'medletno', 'makroekonomski',
       'likvidnost', 'rast', 'javnofinancen', 'prihodek', 'kreditiranje'],
      dtype='<U14'), array(['okuziti', 'okuzba', 'smrten', 'koronavirus', 'ozdraveti',
       'okuzen', 'hubei', 'izbruh', 'wuhan', 'virus'], dtype='<U14'), array(['karavana', 'dirka', 'stopnicka', 'sprint', 'start', 'roglic',
       'etapen', 'dirkati', 'mostven', 'starten'], dtype='<U14')]",1.0,0.11862285094547838,-3.858339187324463,2
NMF,10,"[['delo', 'Slovenija', 'zakon', 'Ljubljana', 'ukrep', 'delavec', 'delodajalec', 'deloven', 'plača', 'javen'], ['imeti', 'človek', 'čas', 'iti', 'zato', 'življenje', 'vedeti', 'delo', 'priti', 'videti'], ['tekma', 'sezona', 'liga', 'imeti', 'ekipa', 'klub', 'slovenski', 'točka', 'igrati', 'mesto'], ['vlada', 'stranka', 'predsednik', 'Janša', 'medij', 'minister', 'poslanec', 'političen', 'volitev', 'imeti'], ['otrok', 'šola', 'starš', 'vrtec', 'učenec', 'družina', 'pomoč', 'šolski', 'težava', 'izobraževanje'], ['nov', 'Ljubljana', 'koronavirus', 'svet', 'mesto', 'predsednik', 'pandemija', 'projekt', 'evropski', 'slovenski'], ['občina', 'ura', 'javen', 'mesten', 'številka', 'center', 'občinski', 'čas', 'občan', 'telefonski'], ['okužba', 'koronavirus', 'nov', 'človek', 'covid', 'ukrep', 'število', 'okužen', 'bolnik', 'potrditi'], ['država', 'Slovenija', 'blago', 'slovenski', 'evropski', 'polje', 'prejemnik', 'članica', 'hrvaški', 'DDV'], ['odstotek', 'evro', 'podjetje', 'milijon', 'cena', 'odstoten', 'družba', 'lani', 'milijarda', 'podatek']]",0.84,0.10883638149579558,-1.6935227285724355,2
LDA,10,"[['slovenski', 'film', 'Ljubljana', 'Slovenija', 'dogodek', 'knjiga', 'svet', 'nagrada', 'delo', 'nov'], ['evro', 'Slovenija', 'podjetje', 'odstotek', 'delo', 'ukrep', 'milijon', 'javen', 'čas', 'ministrstvo'], ['spleten', 'nov', 'uporabnik', 'uporabljati', 'uporaba', 'sistem', 'izdelek', 'telefon', 'omogočati', 'naprava'], ['okužba', 'nov', 'koronavirus', 'ukrep', 'covid', 'zdravstven', 'število', 'človek', 'okužen', 'bolnik'], ['država', 'nov', 'hrvaški', 'evropski', 'ameriški', 'ZDA', 'poročati', 'pandemija', 'človek', 'koronavirus'], ['občina', 'cesta', 'območje', 'mesto', 'ura', 'prostor', 'mesten', 'Ljubljana', 'nov', 'objekt'], ['tekma', 'sezona', 'liga', 'ekipa', 'klub', 'mesto', 'slovenski', 'točka', 'zmaga', 'igralec'], ['imeti', 'čas', 'človek', 'iti', 'zato', 'življenje', 'otrok', 'vedeti', 'videti', 'povedati'], ['vlada', 'predsednik', 'stranka', 'Slovenija', 'minister', 'političen', 'volitev', 'slovenski', 'Janša', 'medij'], ['policist', 'policija', 'vozilo', 'nesreča', 'avtomobil', 'policijski', 'voznik', 'dejanje', 'leten', 'sodišče']]",0.84,0.0957805870735396,-1.469026491352728,2
BERTopic,10,"[['imeti', 'nov', 'slovenija', 'čas', 'slovenski', 'država', 'človek', 'vlada', 'delo', 'ukrep'], ['tekma', 'točka', 'liga', 'sezona', 'zmaga', 'ekipa', 'minuta', 'mesto', 'pokal', 'imeti'], ['policist', 'vozilo', 'cesta', 'voznik', 'požar', 'ura', 'nesreča', 'prometen', 'policijski', 'dejanje'], ['okužba', 'nov', 'koronavirus', 'kitajski', 'država', 'človek', 'število', 'potrditi', 'umreti', 'okužen'], ['okužba', 'nov', 'bolnik', 'covid', 'dom', 'okužen', 'bolnišnica', 'koronavirus', 'hrvaški', 'potrditi'], ['maska', 'ukrep', 'slovenija', 'vlada', 'zakon', 'država', 'evro', 'delo', 'delavec', 'odlok'], ['film', 'filmski', 'imeti', 'meghan', 'življenje', 'igralec', 'vloga', 'harry', 'družina', 'festival'], ['evropski', 'država', 'komisija', 'članica', 'dogovor', 'unija', 'bruselj', 'turčija', 'britanski', 'nov'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'zmaga', 'ekipa', 'kolesarski', 'majica'], ['ljubezen', 'imeti', 'življenje', 'partner', 'odnos', 'čas', 'zato', 'otrok', 'človek', 'služba']]",0.77,0.11185014293876812,-1.9400650637884034,2
top2vec,10,"[array(['branilec', 'kapetan', 'trener', 'tekma', 'zadetek', 'soigralec',
       'reprezentancen', 'zabiti', 'dres', 'derbi'], dtype='<U15'), array(['bolnik', 'pacient', 'bolnisnicen', 'infektologinja', 'beovicev',
       'obolenje', 'dihalo', 'nimz', 'nijz', 'obolel'], dtype='<U15'), array(['policist', 'resevalec', 'moped', 'vlom', 'oskodovanka',
       'storilec', 'tatvina', 'kraj', 'vlomiti', 'oskodovanec'],
      dtype='<U15'), array(['seksi', 'ljubezen', 'zaljubiti', 'zmenek', 'prijateljica',
       'obozevalka', 'postaven', 'instagram', 'ljubezenski', 'ljubiti'],
      dtype='<U15'), array(['vgrajen', 'napajanje', 'vmesnik', 'ohisje', 'vticnica',
       'polnilen', 'kilovaten', 'vgradnja', 'vozen', 'naprava'],
      dtype='<U15'), array(['ustvarjalec', 'opus', 'umetnost', 'umetniski', 'gledaliski',
       'glasben', 'festival', 'ustvarjalka', 'literaren', 'umetnik'],
      dtype='<U15'), array(['smc', 'sds', 'lms', 'koalicija', 'koalicijski', 'jansev',
       'levica', 'desus', 'sab', 'poslanec'], dtype='<U15'), array(['miroven', 'suverenost', 'krscanski', 'islamisticen', 'zaveznica',
       'islamski', 'vojna', 'zaveznistvo', 'terorizem', 'borrell'],
      dtype='<U15'), array(['bruto', 'obresten', 'likvidnost', 'makroekonomski',
       'kreditiranje', 'prihodek', 'likvidnosten', 'potrosnja', 'rast',
       'neto'], dtype='<U15'), array(['donald', 'okuziti', 'johns', 'zda', 'hubei', 'trump', 'smrten',
       'zvezen', 'wuhan', 'republikanski'], dtype='<U15')]",1.0,0.0796781589332251,-3.2679444958292896,3
NMF,10,"[['tekma', 'sezona', 'liga', 'ekipa', 'klub', 'imeti', 'točka', 'mesto', 'slovenski', 'igrati'], ['Ljubljana', 'Slovenija', 'slovenski', 'Nbsp', 'minister', 'sodišče', 'predsednik', 'mednaroden', 'predlog', 'ministrstvo'], ['občina', 'ura', 'javen', 'mesten', 'številka', 'občinski', 'center', 'občan', 'čas', 'telefonski'], ['država', 'Slovenija', 'evropski', 'blago', 'odstotek', 'evro', 'članica', 'milijon', 'unija', 'polje'], ['vlada', 'stranka', 'predsednik', 'Janša', 'poslanec', 'volitev', 'političen', 'medij', 'minister', 'imeti'], ['delo', 'zakon', 'ukrep', 'delavec', 'evro', 'deloven', 'plača', 'delodajalec', 'Slovenija', 'čas'], ['otrok', 'imeti', 'šola', 'starš', 'iti', 'težava', 'družina', 'vedeti', 'povedati', 'bolezen'], ['nov', 'okužba', 'koronavirus', 'človek', 'covid', 'ukrep', 'število', 'potrditi', 'okužen', 'bolnik'], ['nov', 'podjetje', 'imeti', 'spleten', 'sistem', 'projekt', 'uporabnik', 'omogočati', 'mesto', 'tehnologija'], ['človek', 'čas', 'imeti', 'življenje', 'zato', 'iti', 'svet', 'vedeti', 'ljubezen', 'delo']]",0.81,0.0933460784968814,-1.6231643449769055,3
LDA,10,"[['tekma', 'liga', 'minuta', 'točka', 'igralec', 'igrati', 'ekipa', 'zmaga', 'sezona', 'prvak'], ['imeti', 'čas', 'človek', 'zato', 'iti', 'življenje', 'otrok', 'vedeti', 'videti', 'povedati'], ['vlada', 'predsednik', 'država', 'stranka', 'evropski', 'minister', 'dejati', 'nov', 'sodišče', 'Slovenija'], ['mesto', 'dirka', 'svetoven', 'zmaga', 'imeti', 'točka', 'konec', 'ekipa', 'kolesar', 'sekunda'], ['slovenski', 'Slovenija', 'svet', 'Ljubljana', 'vojna', 'protest', 'napad', 'medij', 'cerkev', 'zgodovina'], ['nov', 'spleten', 'film', 'prostor', 'projekt', 'uporabnik', 'nagrada', 'telefon', 'različen', 'naprava'], ['nov', 'okužba', 'koronavirus', 'država', 'človek', 'ukrep', 'covid', 'število', 'zdravstven', 'okužen'], ['evro', 'delo', 'podjetje', 'Slovenija', 'odstotek', 'ukrep', 'javen', 'čas', 'milijon', 'občina'], ['sezona', 'klub', 'slovenski', 'športen', 'tekmovanje', 'nov', 'prvenstvo', 'evropski', 'Slovenija', 'nogometen'], ['policist', 'policija', 'vozilo', 'cesta', 'ura', 'občina', 'območje', 'nesreča', 'policijski', 'voznik']]",0.82,0.08913066437351921,-1.612060340210674,3
BERTopic,10,"[['imeti', 'nov', 'slovenija', 'čas', 'država', 'slovenski', 'človek', 'delo', 'vlada', 'ukrep'], ['tekma', 'sezona', 'liga', 'turnir', 'klub', 'prvenstvo', 'svetoven', 'mesto', 'tekmovanje', 'igra'], ['okužba', 'nov', 'koronavirus', 'kitajski', 'država', 'človek', 'število', 'potrditi', 'umreti', 'okužen'], ['maska', 'ukrep', 'vlada', 'slovenija', 'država', 'odlok', 'javen', 'meja', 'zaščiten', 'občina'], ['film', 'filmski', 'imeti', 'meghan', 'igralec', 'festival', 'režiser', 'harry', 'družina', 'življenje'], ['okužba', 'bolnik', 'nov', 'bolnišnica', 'covid', 'okužen', 'dom', 'koronavirus', 'število', 'potrditi'], ['ljubezen', 'imeti', 'življenje', 'partner', 'odnos', 'zato', 'čas', 'otrok', 'služba', 'človek'], ['trump', 'biden', 'volitev', 'predsednik', 'zda', 'ameriški', 'trumpov', 'donald', 'glas', 'demokrat'], ['vozilo', 'voznik', 'cesta', 'nesreča', 'policist', 'prometen', 'avtocesta', 'promet', 'ura', 'prehod'], ['glasben', 'glasba', 'koncert', 'pesem', 'album', 'festival', 'skladba', 'glasbenik', 'slovenski', 'imeti']]",0.79,0.12152282821823893,-2.0982283241775836,3
top2vec,15,"[array(['obozevalec', 'pevka', 'seksi', 'zaljubiti', 'obozevalka',
       'obozevati', 'ljubezenski', 'zaljubljen', 'zmenek', 'postaven'],
      dtype='<U15'), array(['posvariti', 'bruselj', 'tiskoven', 'kanclerka', 'fonet',
       'parlament', 'unija', 'premier', 'borrell', 'oblast'], dtype='<U15'), array(['bolnik', 'bolnisnicen', 'pacient', 'obolenje', 'obolel',
       'hospitaliziran', 'infekcijski', 'prebolevati', 'dihalo',
       'infektologinja'], dtype='<U15'), array(['literaren', 'opus', 'gledaliski', 'umetniski', 'pisatelj',
       'dramski', 'umetnost', 'umetnik', 'razstava', 'pripoved'],
      dtype='<U15'), array(['smc', 'desus', 'poslanski', 'lms', 'koalicija', 'sds',
       'koalicijski', 'poslanec', 'nsi', 'sab'], dtype='<U15'), array(['obresten', 'likvidnost', 'bruto', 'makroekonomski', 'rast',
       'kreditiranje', 'medletno', 'prihodek', 'bdp', 'potrosnja'],
      dtype='<U15'), array(['kanalizacijski', 'vgradnja', 'gradnja', 'gradben', 'novogradnja',
       'izgradnja', 'razsvetljava', 'eko', 'toploten', 'vodovoden'],
      dtype='<U15'), array(['nogometas', 'vezist', 'zabiti', 'zadetek', 'nogometen',
       'prvoligas', 'branilec', 'enajstmetrovka', 'derbi', 'vratar'],
      dtype='<U15'), array(['policist', 'kazniv', 'osumljenec', 'osumljen', 'povzrocitev',
       'pridrzati', 'oskodovanec', 'prostost', 'dejanje', 'storilec'],
      dtype='<U15'), array(['demokrat', 'republikanski', 'trump', 'republikanec', 'trumpov',
       'biden', 'demokratski', 'donald', 'bidnov', 'clinton'],
      dtype='<U15'), array(['stopnicka', 'dirka', 'karavana', 'kronometer', 'etapen', 'tour',
       'sprint', 'start', 'dirkati', 'roglic'], dtype='<U15'), array(['koncnica', 'kosarkar', 'clippers', 'dvoboj', 'soigralec',
       'priigrati', 'ljubljancan', 'podaja', 'poraz', 'tekma'],
      dtype='<U15'), array(['padavina', 'vremenoslovec', 'veter', 'jugozahodnik', 'vremenski',
       'nizina', 'burja', 'nevihta', 'dez', 'naliv'], dtype='<U15'), array(['vmesnik', 'pameten', 'android', 'digitalen', 'googlov', 'windows',
       'tehnologija', 'platforma', 'omrezen', 'operacijski'], dtype='<U15'), array(['odlok', 'razkuzevanje', 'nijz', 'prehajanje', 'omejitev',
       'izjema', 'ponujanje', 'upostevanje', 'obratovanje', 'higienski'],
      dtype='<U15')]",1.0,0.14960931001509933,-3.230017126019489,1
NMF,15,"[['odstotek', 'evro', 'milijon', 'podjetje', 'milijarda', 'cena', 'država', 'odstoten', 'lani', 'družba'], ['občina', 'ura', 'javen', 'mesten', 'številka', 'občinski', 'center', 'občan', 'telefonski', 'pošta'], ['imeti', 'človek', 'iti', 'vedeti', 'priti', 'reči', 'videti', 'čas', 'zato', 'delati'], ['vlada', 'stranka', 'predsednik', 'Janša', 'poslanec', 'volitev', 'minister', 'političen', 'medij', 'koalicija'], ['Ljubljana', 'Slovenija', 'slovenski', 'Nbsp', 'minister', 'evropski', 'predsednik', 'mednaroden', 'konferenca', 'ministrstvo'], ['nov', 'koronavirus', 'blago', 'ura', 'mesto', 'polje', 'potrditi', 'umreti', 'prejemnik', 'testiranje'], ['človek', 'država', 'slovenski', 'svet', 'policija', 'življenje', 'ameriški', 'vojna', 'iti', 'meja'], ['vozilo', 'spleten', 'podatek', 'voznik', 'avtomobil', 'piškotek', 'uporabnik', 'policist', 'uporaba', 'vožnja'], ['okužba', 'koronavirus', 'covid', 'število', 'nov', 'ukrep', 'človek', 'bolnik', 'država', 'okužen'], ['liga', 'klub', 'sezona', 'tekma', 'prvak', 'evropski', 'igralec', 'igrati', 'ekipa', 'nogometen'], ['ukrep', 'Slovenija', 'zakon', 'država', 'javen', 'vlada', 'epidemija', 'blago', 'člen', 'predlog'], ['tekma', 'točka', 'mesto', 'slovenski', 'zmaga', 'minuta', 'konec', 'ekipa', 'dirka', 'sezona'], ['župnija', 'služba', 'ljubezen', 'župnik', 'imenovan', 'Ljubljana', 'zdravje', 'razrešen', 'kaplan', 'splošno'], ['delo', 'otrok', 'dom', 'šola', 'čas', 'delavec', 'zaposlen', 'deloven', 'starš', 'delodajalec'], ['čas', 'podjetje', 'ljubezen', 'zato', 'življenje', 'svet', 'pomemben', 'projekt', 'področje', 'partner']]",0.7933333333333333,0.10083486402588034,-2.0229647200610006,1
LDA,15,"[['okužba', 'nov', 'koronavirus', 'covid', 'število', 'zdravstven', 'okužen', 'človek', 'bolnik', 'bolnišnica'], ['evro', 'odstotek', 'podjetje', 'milijon', 'družba', 'Slovenija', 'sredstvo', 'država', 'finančen', 'ukrep'], ['tekma', 'liga', 'klub', 'sezona', 'točka', 'minuta', 'igrati', 'igralec', 'ekipa', 'nogometen'], ['ukrep', 'država', 'hrvaški', 'maska', 'Slovenija', 'nov', 'meja', 'vlada', 'koronavirus', 'veljati'], ['vozilo', 'cesta', 'območje', 'ura', 'nesreča', 'voznik', 'policist', 'kraj', 'prometen', 'hiša'], ['izdelek', 'sistem', 'nov', 'imeti', 'hrana', 'model', 'razvoj', 'uporaba', 'električen', 'različen'], ['imeti', 'čas', 'človek', 'zato', 'iti', 'življenje', 'vedeti', 'videti', 'svet', 'priti'], ['ameriški', 'ZDA', 'država', 'kitajski', 'predsednik', 'Trump', 'agencija', 'poročati', 'tiskoven', 'svet'], ['slovenski', 'film', 'Slovenija', 'knjiga', 'nagrada', 'Ljubljana', 'dogodek', 'nov', 'kulturen', 'projekt'], ['ženska', 'otrok', 'moški', 'družina', 'oče', 'leten', 'znan', 'fotografija', 'povedati', 'imeti'], ['občina', 'delo', 'šola', 'dom', 'otrok', 'javen', 'Ljubljana', 'zaposlen', 'center', 'zavod'], ['vlada', 'Slovenija', 'predsednik', 'stranka', 'minister', 'zakon', 'predlog', 'slovenski', 'državen', 'Janša'], ['sezona', 'mesto', 'svetoven', 'slovenski', 'dirka', 'ekipa', 'tekmovanje', 'športen', 'imeti', 'prvenstvo'], ['policija', 'evropski', 'sodišče', 'država', 'policist', 'dejanje', 'napad', 'protest', 'preiskava', 'vojska'], ['spleten', 'uporabnik', 'aplikacija', 'telefon', 'omrežje', 'podatek', 'naprava', 'pameten', 'mobilen', 'nov']]",0.8266666666666667,0.10273044979830073,-1.5500172191183605,1
