model_name,top_n_words,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
BERTopic,8,"[['imeti', 'nov', 'slovenija', 'čas', 'država', 'slovenski', 'človek', 'delo'], ['tekma', 'točka', 'sezona', 'zmaga', 'liga', 'minuta', 'ekipa', 'mesto'], ['občina', 'stanovanje', 'objekt', 'prostor', 'požar', 'gradnja', 'projekt', 'odpadek'], ['okužba', 'nov', 'koronavirus', 'kitajski', 'država', 'človek', 'število', 'potrditi'], ['film', 'filmski', 'imeti', 'življenje', 'igralec', 'meghan', 'družina', 'vloga'], ['okužba', 'nov', 'dom', 'cepivo', 'covid', 'okužen', 'bolnik', 'stanovalec'], ['stranka', 'vlada', 'desus', 'predsednik', 'koalicija', 'poslanec', 'volitev', 'smc'], ['slovenija', 'ukrep', 'vlada', 'meja', 'država', 'odlok', 'hrvaški', 'trgovina'], ['trump', 'biden', 'zda', 'ameriški', 'predsednik', 'volitev', 'trumpov', 'donald'], ['vozilo', 'cesta', 'nesreča', 'voznik', 'prometen', 'avtocesta', 'policist', 'ura'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'zmaga', 'ekipa'], ['ljubezen', 'življenje', 'imeti', 'partner', 'odnos', 'otrok', 'zato', 'čas'], ['odstotek', 'indeks', 'evro', 'cena', 'rast', 'nafta', 'dolar', 'odstoten'], ['glasba', 'glasben', 'koncert', 'pesem', 'album', 'skladba', 'festival', 'glasbenik'], ['piškotek', 'uporabnik', 'telefon', 'spleten', 'pameten', 'huawei', 'naprava', 'aplikacija']]",0.8666666666666667,0.14640368368718903,-2.2164316868516734,1
top2vec,8,"[array(['branilec', 'soigralec', 'zadetek', 'derbi', 'zabiti', 'polcas',
       'trener', 'tekma'], dtype='<U15'), array(['donald', 'trump', 'zda', 'republikanec', 'trumpov', 'biden',
       'washington', 'bidnov'], dtype='<U15'), array(['sds', 'smc', 'jansev', 'lms', 'desus', 'koalicijski', 'koalicija',
       'poslanec'], dtype='<U15'), array(['opus', 'umetniski', 'pisatelj', 'literaren', 'gledaliski',
       'dramski', 'umetnik', 'priredba'], dtype='<U15'), array(['obozevalka', 'seksi', 'zaljubiti', 'ljubezen', 'pevka',
       'postaven', 'prijateljica', 'obozevalec'], dtype='<U15'), array(['obresten', 'bruto', 'likvidnost', 'medletno', 'makroekonomski',
       'rast', 'kreditiranje', 'potrosnja'], dtype='<U15'), array(['omejitev', 'zajezitev', 'epidemioloski', 'veljava', 'nosenje',
       'rahljanje', 'obvezen', 'poostriti'], dtype='<U15'), array(['bolnik', 'bolnisnicen', 'pacient', 'klinicen', 'zdravljenje',
       'obolel', 'hospitaliziran', 'bolezen'], dtype='<U15'), array(['osumljenec', 'policist', 'kazniv', 'osumljen', 'pridrzati',
       'povzrocitev', 'prostost', 'storilec'], dtype='<U15'), array(['dirka', 'karavana', 'stopnicka', 'etapen', 'sprint', 'roglic',
       'dirkati', 'kronometer'], dtype='<U15'), array(['gradnja', 'izgradnja', 'kanalizacijski', 'direkcija',
       'kanalizacija', 'gradben', 'novogradnja', 'prenova'], dtype='<U15'), array(['vmesnik', 'android', 'pameten', 'zmogljiv', 'procesor',
       'tehnologija', 'windows', 'povezljivost'], dtype='<U15'), array(['ucenec', 'solski', 'ravnatelj', 'pouk', 'sola', 'dijak',
       'vzgojno', 'ravnateljica'], dtype='<U15'), array(['okusen', 'solata', 'zacimba', 'limona', 'kis', 'limonin',
       'sestavina', 'potresti'], dtype='<U15'), array(['padavina', 'vremenoslovec', 'veter', 'nevihta', 'naliv',
       'sneziti', 'jugozahodnik', 'nizina'], dtype='<U15')]",1.0,0.14345960378812034,-3.819223384933806,2
NMF,8,"[['Slovenija', 'slovenski', 'država', 'blago', 'polje', 'prejemnik', 'DDV', 'hrvaški'], ['imeti', 'človek', 'čas', 'iti', 'vedeti', 'življenje', 'reči', 'zato'], ['ljubezen', 'čas', 'zdravje', 'služba', 'zato', 'partner', 'življenje', 'splošno'], ['tekma', 'sezona', 'liga', 'ekipa', 'imeti', 'klub', 'točka', 'mesto'], ['občina', 'javen', 'ukrep', 'mesten', 'prostor', 'mesto', 'plačilo', 'nov'], ['ura', 'številka', 'občina', 'telefonski', 'zaprt', 'čas', 'pošta', 'elektronski'], ['Ljubljana', 'Nbsp', 'Slovenija', 'slovenski', 'minister', 'predsednik', 'svet', 'predlog'], ['podjetje', 'imeti', 'nov', 'delo', 'družba', 'projekt', 'stranka', 'področje'], ['odstotek', 'evro', 'milijon', 'cena', 'milijarda', 'odstoten', 'lani', 'država'], ['delo', 'delavec', 'zakon', 'delodajalec', 'plača', 'deloven', 'nadomestilo', 'čas'], ['vlada', 'država', 'predsednik', 'stranka', 'ukrep', 'Janša', 'minister', 'dejati'], ['okužba', 'covid', 'bolnik', 'število', 'zdravstven', 'ukrep', 'bolnišnica', 'okužen'], ['nov', 'koronavirus', 'država', 'okužba', 'človek', 'potrditi', 'umreti', 'pandemija'], ['otrok', 'šola', 'starš', 'učenec', 'vrtec', 'šolski', 'izobraževanje', 'učitelj'], ['policist', 'policija', 'sodišče', 'vozilo', 'dejanje', 'voznik', 'policijski', 'nesreča']]",0.8,0.139093203428675,-1.6665572848074663,2
LDA,8,"[['film', 'knjiga', 'nagrada', 'nov', 'festival', 'delo', 'slovenski', 'pesem'], ['Slovenija', 'delo', 'javen', 'ministrstvo', 'zakon', 'ukrep', 'predlog', 'čas'], ['hrana', 'prostor', 'voda', 'stanovanje', 'trgovina', 'izdelek', 'imeti', 'hiša'], ['dirka', 'mesto', 'kolesar', 'etapa', 'svetoven', 'sekunda', 'zmaga', 'kolesarski'], ['država', 'evropski', 'ZDA', 'ameriški', 'nov', 'hrvaški', 'poročati', 'pandemija'], ['občina', 'cesta', 'območje', 'nov', 'ura', 'mesten', 'promet', 'mesto'], ['tekma', 'sezona', 'liga', 'klub', 'ekipa', 'točka', 'slovenski', 'igra'], ['imeti', 'čas', 'človek', 'iti', 'zato', 'življenje', 'vedeti', 'videti'], ['vlada', 'predsednik', 'stranka', 'političen', 'volitev', 'Janša', 'medij', 'poslanec'], ['policist', 'policija', 'vozilo', 'nesreča', 'policijski', 'avtomobil', 'dejanje', 'voznik'], ['spleten', 'podjetje', 'nov', 'sistem', 'uporabnik', 'uporaba', 'tehnologija', 'aplikacija'], ['nov', 'okužba', 'koronavirus', 'ukrep', 'covid', 'število', 'človek', 'zdravstven'], ['evro', 'odstotek', 'milijon', 'podjetje', 'cena', 'družba', 'banka', 'lani'], ['otrok', 'šola', 'starš', 'družina', 'cerkev', 'vrtec', 'šolski', 'izobraževanje'], ['slovenski', 'Slovenija', 'Ljubljana', 'dogodek', 'društvo', 'koncert', 'Slovenec', 'gledališče']]",0.8833333333333333,0.11523571971448776,-1.6530899867048083,2
BERTopic,8,"[['imeti', 'nov', 'slovenija', 'čas', 'slovenski', 'država', 'človek', 'delo'], ['tekma', 'točka', 'liga', 'sezona', 'zmaga', 'ekipa', 'minuta', 'mesto'], ['policist', 'vozilo', 'cesta', 'voznik', 'požar', 'nesreča', 'ura', 'prometen'], ['okužba', 'bolnik', 'nov', 'covid', 'dom', 'okužen', 'bolnišnica', 'hrvaški'], ['maska', 'ukrep', 'slovenija', 'vlada', 'zakon', 'država', 'evro', 'delo'], ['film', 'filmski', 'imeti', 'meghan', 'harry', 'življenje', 'vloga', 'igralec'], ['evropski', 'država', 'komisija', 'članica', 'dogovor', 'unija', 'bruselj', 'turčija'], ['kitajski', 'okužba', 'nov', 'koronavirus', 'človek', 'država', 'virus', 'italija'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'zmaga', 'ekipa'], ['ljubezen', 'imeti', 'življenje', 'partner', 'odnos', 'čas', 'otrok', 'zato'], ['okužba', 'koronavirus', 'država', 'nov', 'število', 'človek', 'covid', 'umreti'], ['stranka', 'desus', 'vlada', 'koalicija', 'poslanec', 'predsednik', 'smc', 'volitev'], ['glasba', 'glasben', 'pesem', 'koncert', 'album', 'skladba', 'festival', 'glasbenik'], ['avtomobil', 'vozilo', 'električen', 'motor', 'model', 'cena', 'vožnja', 'nov'], ['oblačen', 'pretežno', 'temperatura', 'veter', 'stopinja', 'celzij', 'padavina', 'jasno']]",0.8,0.15352286506125373,-2.0440262349369007,2
top2vec,8,"[array(['zadetek', 'soigralec', 'branilec', 'zabiti', 'polcas', 'derbi',
       'tekma', 'gol'], dtype='<U15'), array(['obozevalec', 'pevka', 'zaljubiti', 'ljubezenski', 'obozevalka',
       'seksi', 'romanticen', 'zaljubljen'], dtype='<U15'), array(['obresten', 'bruto', 'makroekonomski', 'medletno', 'rast',
       'likvidnost', 'kreditiranje', 'prihodek'], dtype='<U15'), array(['beovicev', 'nijz', 'dihalo', 'nimz', 'infektologinja', 'beovic',
       'zamejiti', 'respiratoren'], dtype='<U15'), array(['poslanski', 'smc', 'sds', 'poslanec', 'lms', 'desus', 'koalicija',
       'koalicijski'], dtype='<U15'), array(['karavana', 'stopnicka', 'dirka', 'sprint', 'kronometer',
       'dirkati', 'tour', 'start'], dtype='<U15'), array(['okuziti', 'smrten', 'okuzba', 'ozdraveti', 'johns', 'hubei',
       'koronavirus', 'wuhan'], dtype='<U15'), array(['umetnost', 'likoven', 'razstava', 'umetniski', 'literaren',
       'ustvarjalen', 'opus', 'slikarstvo'], dtype='<U15'), array(['padavina', 'suh', 'vremenoslovec', 'vlazen', 'veter', 'dotekati',
       'vremenski', 'zapihati'], dtype='<U15'), array(['komunizem', 'sovrastvo', 'totalitaren', 'komunist', 'krscanski',
       'fasizem', 'katoliski', 'ideoloski'], dtype='<U15'), array(['policist', 'osumljenec', 'pridrzati', 'kazniv', 'storilec',
       'osumljen', 'prostost', 'zaseci'], dtype='<U15'), array(['bruselj', 'unija', 'zaveznica', 'miroven', 'borrell', 'libija',
       'nato', 'zaveznistvo'], dtype='<U15'), array(['gradnja', 'kanalizacijski', 'izgradnja', 'kanalizacija',
       'direkcija', 'gradben', 'vodovod', 'novogradnja'], dtype='<U15'), array(['bolnisnicen', 'stanovalec', 'oskrbovanec', 'obolel',
       'hospitaliziran', 'bolnik', 'starostnik', 'okuzen'], dtype='<U15'), array(['vmesnik', 'android', 'zmogljiv', 'procesor', 'pomnilnik',
       'snapdragon', 'bluetooth', 'pixel'], dtype='<U15')]",1.0,0.15133723761462028,-3.800864088960437,3
NMF,8,"[['sodišče', 'ljubezen', 'piškotek', 'spleten', 'služba', 'župnija', 'postopek', 'policija'], ['ukrep', 'epidemija', 'delo', 'čas', 'zakon', 'vlada', 'javen', 'predlog'], ['Slovenija', 'delo', 'delavec', 'delodajalec', 'plača', 'nadomestilo', 'člen', 'republika'], ['imeti', 'čas', 'iti', 'zato', 'vedeti', 'priti', 'videti', 'narediti'], ['otrok', 'človek', 'imeti', 'življenje', 'družina', 'iti', 'bolezen', 'pomoč'], ['vlada', 'stranka', 'predsednik', 'Janša', 'Slovenija', 'poslanec', 'medij', 'političen'], ['odstotek', 'evro', 'podjetje', 'milijon', 'cena', 'družba', 'milijarda', 'nov'], ['nov', 'okužba', 'koronavirus', 'število', 'covid', 'potrditi', 'okužen', 'človek'], ['občina', 'ura', 'javen', 'mesten', 'številka', 'občinski', 'center', 'občan'], ['šola', 'otrok', 'učenec', 'vrtec', 'šolski', 'izobraževanje', 'starš', 'osnoven'], ['država', 'blago', 'evropski', 'ZDA', 'ameriški', 'človek', 'članica', 'polje'], ['tekma', 'liga', 'sezona', 'klub', 'ekipa', 'točka', 'igrati', 'prvak'], ['slovenski', 'svet', 'človek', 'nov', 'čas', 'življenje', 'film', 'knjiga'], ['mesto', 'vozilo', 'policist', 'voznik', 'policija', 'nesreča', 'cesta', 'dirka'], ['Ljubljana', 'Slovenija', 'slovenski', 'Nbsp', 'minister', 'predsednik', 'evropski', 'mednaroden']]",0.8333333333333334,0.10569008574579272,-1.8321589404984926,3
LDA,8,"[['tekma', 'minuta', 'točka', 'zmaga', 'liga', 'gol', 'ekipa', 'igrati'], ['imeti', 'čas', 'človek', 'zato', 'iti', 'življenje', 'vedeti', 'videti'], ['vlada', 'predsednik', 'Slovenija', 'stranka', 'minister', 'evropski', 'država', 'predlog'], ['evro', 'odstotek', 'milijon', 'podjetje', 'družba', 'cena', 'milijarda', 'banka'], ['slovenski', 'medij', 'človek', 'zapisati', 'pravica', 'iti', 'družben', 'političen'], ['slovenski', 'film', 'Ljubljana', 'nov', 'knjiga', 'delo', 'Slovenija', 'dogodek'], ['država', 'nov', 'hrvaški', 'ameriški', 'ZDA', 'poročati', 'koronavirus', 'človek'], ['ukrep', 'delo', 'javen', 'Slovenija', 'čas', 'epidemija', 'šola', 'ministrstvo'], ['sezona', 'klub', 'liga', 'ekipa', 'dirka', 'prvak', 'prvenstvo', 'nogometen'], ['policist', 'policija', 'sodišče', 'policijski', 'dejanje', 'postopek', 'preiskava', 'kazniv'], ['okužba', 'nov', 'koronavirus', 'covid', 'zdravstven', 'okužen', 'število', 'bolnik'], ['vozilo', 'ura', 'občina', 'cesta', 'nesreča', 'območje', 'avtomobil', 'prostor'], ['otrok', 'ženska', 'družina', 'moški', 'cerkev', 'oče', 'svet', 'sin'], ['igra', 'mesto', 'svetoven', 'slovenski', 'tekma', 'igralec', 'sezona', 'olimpijski'], ['spleten', 'nov', 'podjetje', 'sistem', 'razvoj', 'projekt', 'uporaba', 'uporabnik']]",0.8416666666666667,0.10963280986290586,-1.5760968019765638,3
BERTopic,8,"[['imeti', 'nov', 'slovenija', 'čas', 'država', 'slovenski', 'vlada', 'delo'], ['tekma', 'sezona', 'liga', 'turnir', 'klub', 'prvenstvo', 'svetoven', 'tekmovanje'], ['okužba', 'nov', 'koronavirus', 'kitajski', 'država', 'človek', 'število', 'potrditi'], ['maska', 'ukrep', 'vlada', 'slovenija', 'odlok', 'država', 'javen', 'meja'], ['film', 'filmski', 'imeti', 'meghan', 'igralec', 'režiser', 'harry', 'festival'], ['okužba', 'bolnik', 'nov', 'bolnišnica', 'covid', 'okužen', 'dom', 'koronavirus'], ['ljubezen', 'življenje', 'imeti', 'partner', 'odnos', 'zato', 'čas', 'otrok'], ['trump', 'biden', 'volitev', 'zda', 'predsednik', 'ameriški', 'trumpov', 'donald'], ['vozilo', 'voznik', 'cesta', 'nesreča', 'policist', 'prometen', 'avtocesta', 'promet'], ['glasben', 'glasba', 'koncert', 'pesem', 'album', 'festival', 'skladba', 'glasbenik'], ['oblačen', 'pretežno', 'temperatura', 'stopinja', 'veter', 'celzij', 'jasno', 'padavina'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'kolesarski', 'majica'], ['policist', 'dejanje', 'kazniv', 'policijski', 'policija', 'droga', 'območje', 'leten'], ['evropski', 'članica', 'britanski', 'komisija', 'dogovor', 'bruselj', 'država', 'unija'], ['cerkev', 'svet', 'papež', 'vernik', 'bog', 'maša', 'duhovnik', 'župnija']]",0.8833333333333333,0.1925982907189516,-2.099212286541047,3
top2vec,10,"[array(['branilec', 'soigralec', 'zadetek', 'nogometas', 'zabiti', 'derbi',
       'vezist', 'trener', 'polcas', 'gol'], dtype='<U15'), array(['bolnik', 'okuzba', 'hospitaliziran', 'obolel', 'epidemioloski',
       'bolnisnicen', 'covid', 'beovicev', 'okuzen', 'coviden'],
      dtype='<U15'), array(['sds', 'jansev', 'smc', 'lms', 'koalicijski', 'koalicija',
       'levica', 'desus', 'poslanski', 'poslanec'], dtype='<U15'), array(['opus', 'gledaliski', 'literaren', 'umetniski', 'pisatelj',
       'dramski', 'pripoved', 'glasben', 'umetnik', 'umetnost'],
      dtype='<U15'), array(['bruto', 'likvidnost', 'rast', 'makroekonomski', 'sektor',
       'obresten', 'potrosnja', 'gospodarstvo', 'poslovanje',
       'kreditiranje'], dtype='<U15'), array(['dirka', 'karavana', 'sprint', 'stopnicka', 'dirkati', 'prvenstvo',
       'sprinterski', 'zaostati', 'start', 'tour'], dtype='<U15'), array(['obozevalec', 'pevka', 'instagram', 'obozevalka', 'postaven',
       'zvezdnica', 'lepotica', 'zaljubiti', 'manekenka', 'sledilec'],
      dtype='<U15'), array(['bruselj', 'unija', 'miroven', 'zaveznica', 'borrell', 'voditelj',
       'parlament', 'zasedanje', 'michel', 'libija'], dtype='<U15'), array(['policist', 'osumljenec', 'kazniv', 'osumljen', 'pridrzati',
       'storilec', 'povzrocitev', 'oskodovanec', 'kriminalist', 'pripor'],
      dtype='<U15'), array(['gradnja', 'kanalizacijski', 'direkcija', 'izgradnja',
       'kanalizacija', 'vodovod', 'gradben', 'novogradnja', 'odsek',
       'sanacija'], dtype='<U15'), array(['partnerjev', 'skodelica', 'custvo', 'vodnar', 'rutina',
       'ljubezen', 'limona', 'orescek', 'skorpijon', 'kokosov'],
      dtype='<U15'), array(['donald', 'trump', 'republikanski', 'trumpov', 'republikanec',
       'biden', 'zda', 'demokratski', 'zvezen', 'bidnov'], dtype='<U15'), array(['ucenec', 'ravnatelj', 'ravnateljica', 'pouk', 'stanovalec',
       'vzgojno', 'domski', 'solski', 'dom', 'vrtec'], dtype='<U15'), array(['vmesnik', 'android', 'zmogljiv', 'brezzicen', 'zaslon', 'pameten',
       'bluetooth', 'windows', 'procesor', 'samodejen'], dtype='<U15'), array(['padavina', 'vremenoslovec', 'veter', 'vremenski', 'jugozahodnik',
       'nizina', 'nevihta', 'naliv', 'dotekati', 'burja'], dtype='<U15')]",1.0,0.15003112041029193,-3.551432786921196,1
NMF,10,"[['odstotek', 'evro', 'milijon', 'podjetje', 'milijarda', 'cena', 'država', 'odstoten', 'lani', 'družba'], ['občina', 'ura', 'javen', 'mesten', 'številka', 'občinski', 'center', 'občan', 'telefonski', 'pošta'], ['imeti', 'človek', 'iti', 'vedeti', 'priti', 'reči', 'videti', 'čas', 'zato', 'delati'], ['vlada', 'stranka', 'predsednik', 'Janša', 'poslanec', 'volitev', 'minister', 'političen', 'medij', 'koalicija'], ['Ljubljana', 'Slovenija', 'slovenski', 'Nbsp', 'minister', 'evropski', 'predsednik', 'mednaroden', 'konferenca', 'ministrstvo'], ['nov', 'koronavirus', 'blago', 'ura', 'mesto', 'polje', 'potrditi', 'umreti', 'prejemnik', 'testiranje'], ['človek', 'država', 'slovenski', 'svet', 'policija', 'življenje', 'ameriški', 'vojna', 'iti', 'meja'], ['vozilo', 'spleten', 'podatek', 'voznik', 'avtomobil', 'piškotek', 'uporabnik', 'policist', 'uporaba', 'vožnja'], ['okužba', 'koronavirus', 'covid', 'število', 'nov', 'ukrep', 'človek', 'bolnik', 'država', 'okužen'], ['liga', 'klub', 'sezona', 'tekma', 'prvak', 'evropski', 'igralec', 'igrati', 'ekipa', 'nogometen'], ['ukrep', 'Slovenija', 'zakon', 'država', 'javen', 'vlada', 'epidemija', 'blago', 'člen', 'predlog'], ['tekma', 'točka', 'mesto', 'slovenski', 'zmaga', 'minuta', 'konec', 'ekipa', 'dirka', 'sezona'], ['župnija', 'služba', 'ljubezen', 'župnik', 'imenovan', 'Ljubljana', 'zdravje', 'razrešen', 'kaplan', 'splošno'], ['delo', 'otrok', 'dom', 'šola', 'čas', 'delavec', 'zaposlen', 'deloven', 'starš', 'delodajalec'], ['čas', 'podjetje', 'ljubezen', 'zato', 'življenje', 'svet', 'pomemben', 'projekt', 'področje', 'partner']]",0.7933333333333333,0.10083486402588034,-2.0229647200610006,1
LDA,10,"[['okužba', 'nov', 'koronavirus', 'covid', 'število', 'zdravstven', 'okužen', 'človek', 'bolnik', 'bolnišnica'], ['evro', 'odstotek', 'podjetje', 'milijon', 'družba', 'Slovenija', 'sredstvo', 'država', 'finančen', 'ukrep'], ['tekma', 'liga', 'klub', 'sezona', 'točka', 'minuta', 'igrati', 'igralec', 'ekipa', 'nogometen'], ['ukrep', 'država', 'hrvaški', 'maska', 'Slovenija', 'nov', 'meja', 'vlada', 'koronavirus', 'veljati'], ['vozilo', 'cesta', 'območje', 'ura', 'nesreča', 'voznik', 'policist', 'kraj', 'prometen', 'hiša'], ['izdelek', 'sistem', 'nov', 'imeti', 'hrana', 'model', 'razvoj', 'uporaba', 'električen', 'različen'], ['imeti', 'čas', 'človek', 'zato', 'iti', 'življenje', 'vedeti', 'videti', 'svet', 'priti'], ['ameriški', 'ZDA', 'država', 'kitajski', 'predsednik', 'Trump', 'agencija', 'poročati', 'tiskoven', 'svet'], ['slovenski', 'film', 'Slovenija', 'knjiga', 'nagrada', 'Ljubljana', 'dogodek', 'nov', 'kulturen', 'projekt'], ['ženska', 'otrok', 'moški', 'družina', 'oče', 'leten', 'znan', 'fotografija', 'povedati', 'imeti'], ['občina', 'delo', 'šola', 'dom', 'otrok', 'javen', 'Ljubljana', 'zaposlen', 'center', 'zavod'], ['vlada', 'Slovenija', 'predsednik', 'stranka', 'minister', 'zakon', 'predlog', 'slovenski', 'državen', 'Janša'], ['sezona', 'mesto', 'svetoven', 'slovenski', 'dirka', 'ekipa', 'tekmovanje', 'športen', 'imeti', 'prvenstvo'], ['policija', 'evropski', 'sodišče', 'država', 'policist', 'dejanje', 'napad', 'protest', 'preiskava', 'vojska'], ['spleten', 'uporabnik', 'aplikacija', 'telefon', 'omrežje', 'podatek', 'naprava', 'pameten', 'mobilen', 'nov']]",0.8266666666666667,0.10273044979830073,-1.5500172191183605,1
BERTopic,10,"[['imeti', 'nov', 'slovenija', 'čas', 'država', 'slovenski', 'človek', 'delo', 'vlada', 'ukrep'], ['tekma', 'točka', 'sezona', 'zmaga', 'liga', 'minuta', 'ekipa', 'mesto', 'igralec', 'turnir'], ['občina', 'stanovanje', 'objekt', 'prostor', 'požar', 'gradnja', 'projekt', 'odpadek', 'nov', 'cesta'], ['okužba', 'nov', 'koronavirus', 'kitajski', 'država', 'človek', 'število', 'potrditi', 'umreti', 'virus'], ['film', 'filmski', 'imeti', 'življenje', 'igralec', 'meghan', 'družina', 'vloga', 'režiser', 'igralka'], ['okužba', 'nov', 'dom', 'cepivo', 'covid', 'okužen', 'bolnik', 'stanovalec', 'koronavirus', 'bolnišnica'], ['stranka', 'vlada', 'desus', 'predsednik', 'koalicija', 'poslanec', 'volitev', 'smc', 'janša', 'poslanski'], ['slovenija', 'ukrep', 'vlada', 'meja', 'država', 'odlok', 'hrvaški', 'trgovina', 'nov', 'javen'], ['trump', 'biden', 'zda', 'ameriški', 'predsednik', 'volitev', 'trumpov', 'donald', 'država', 'demokrat'], ['vozilo', 'cesta', 'nesreča', 'voznik', 'prometen', 'avtocesta', 'policist', 'ura', 'promet', 'prehod'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'zmaga', 'ekipa', 'majica', 'kolesarski'], ['ljubezen', 'življenje', 'imeti', 'partner', 'odnos', 'otrok', 'zato', 'čas', 'služba', 'človek'], ['odstotek', 'indeks', 'evro', 'cena', 'rast', 'nafta', 'dolar', 'odstoten', 'borza', 'delnica'], ['glasba', 'glasben', 'koncert', 'pesem', 'album', 'skladba', 'festival', 'glasbenik', 'slovenski', 'skupina'], ['piškotek', 'uporabnik', 'telefon', 'spleten', 'pameten', 'huawei', 'naprava', 'aplikacija', 'omogočati', 'mobilen']]",0.8266666666666667,0.14046650058139845,-2.1543748962739153,1
