model_name,num_topics,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
top2vec,8,"[array(['tekma', 'prvenstvo', 'trener', 'prvak', 'liga', 'sezona', 'ekipa',
       'mostvo', 'finale', 'branilec'], dtype='<U14'), array(['podjetje', 'kupec', 'posloven', 'poslovanje', 'strosek', 'cena',
       'rast', 'gospodarstvo', 'povprasevanje', 'tehnologija'],
      dtype='<U14'), array(['poceti', 'videti', 'nauciti', 'ljubezen', 'reci', 'vedeti',
       'zdeti', 'veselje', 'obcutek', 'prijatelj'], dtype='<U14'), array(['okuzba', 'okuzen', 'bolnik', 'covid', 'koronavirus', 'virus',
       'stevilo', 'potrjen', 'hospitaliziran', 'bolnisnica'], dtype='<U14'), array(['politicen', 'sds', 'jansa', 'poslanec', 'koalicija', 'stranka',
       'politika', 'vlada', 'desus', 'stalisce'], dtype='<U14'), array(['vozilo', 'policist', 'cesta', 'prometen', 'obmocje', 'kraj',
       'voznik', 'policijski', 'zaseci', 'avtocesta'], dtype='<U14'), array(['glasben', 'ustvarjalec', 'reziser', 'umetniski', 'gledalisce',
       'glasba', 'festival', 'film', 'razstava', 'gledaliski'],
      dtype='<U14'), array(['donald', 'trump', 'trumpov', 'demokrat', 'biden', 'zda',
       'ameriski', 'volitev', 'republikanec', 'predsednik'], dtype='<U14')]",1.0,0.17786947712297,-1.9618809031044755,3
NMF,8,"[['Ljubljana', 'Nbsp', 'odstotek', 'nov', 'ura', 'slovenski', 'evropski', 'konferenca', 'trg', 'sezona'], ['občina', 'zaprt', 'ura', 'nadaljnji', 'javen', 'center', 'mesten', 'številka', 'uraden', 'občinski'], ['nov', 'okužba', 'koronavirus', 'človek', 'covid', 'število', 'ukrep', 'država', 'potrditi', 'okužen'], ['podjetje', 'evro', 'milijon', 'delo', 'odstotek', 'nov', 'zaposlen', 'imeti', 'projekt', 'družba'], ['pogodba', 'zavod', 'oprema', 'imeti', 'maska', 'čas', 'ventilator', 'delo', 'posel', 'zaščiten'], ['stranka', 'predsednik', 'država', 'svet', 'človek', 'vlada', 'volitev', 'iti', 'imeti', 'političen'], ['Slovenija', 'vlada', 'slovenski', 'Ljubljana', 'delo', 'minister', 'ukrep', 'epidemija', 'država', 'predsednik'], ['imeti', 'čas', 'otrok', 'tekma', 'človek', 'zato', 'iti', 'priti', 'življenje', 'vedeti']]",0.75,0.07574905044248509,-1.5925569156733714,3
LDA,8,"[['mačka', 'olje', 'meso', 'jed', 'mleko', 'planinski', 'okus', 'dodati', 'vpogled', 'hrana'], ['odstotek', 'policist', 'evro', 'ameriški', 'ZDA', 'milijon', 'poročati', 'Trump', 'policija', 'vozilo'], ['vlada', 'predsednik', 'stranka', 'država', 'Slovenija', 'imeti', 'slovenski', 'sodišče', 'zakon', 'minister'], ['nov', 'ukrep', 'koronavirus', 'okužba', 'država', 'covid', 'človek', 'epidemija', 'Slovenija', 'število'], ['občina', 'ura', 'prostor', 'mesten', 'mesto', 'čas', 'objekt', 'nov', 'center', 'dom'], ['imeti', 'čas', 'življenje', 'človek', 'zato', 'otrok', 'iti', 'vedeti', 'nov', 'pomemben'], ['Slovenija', 'slovenski', 'Ljubljana', 'podjetje', 'projekt', 'nov', 'evro', 'evropski', 'delo', 'področje'], ['tekma', 'sezona', 'imeti', 'liga', 'mesto', 'ekipa', 'klub', 'točka', 'slovenski', 'nov']]",0.8125,0.021742066935853527,-2.017879456707883,3
BERTopic,8,"[['imeti', 'nov', 'slovenija', 'čas', 'slovenski', 'človek', 'država', 'delo', 'vlada', 'ukrep'], ['okužba', 'nov', 'država', 'koronavirus', 'človek', 'število', 'potrditi', 'umreti', 'covid', 'italija'], ['okužba', 'bolnik', 'nov', 'bolnišnica', 'koronavirus', 'covid', 'okužen', 'zdravstven', 'število', 'dom'], ['liga', 'tekma', 'igralec', 'klub', 'prvenstvo', 'nogometen', 'turnir', 'koronavirus', 'sezona', 'nogometaš'], ['trump', 'zda', 'biden', 'predsednik', 'ameriški', 'volitev', 'trumpov', 'donald', 'država', 'glas'], ['policist', 'voznik', 'policijski', 'policija', 'nesreča', 'vozilo', 'prometen', 'vožnja', 'uprava', 'leten'], ['film', 'oddaja', 'igralec', 'imeti', 'igralka', 'življenje', 'povedati', 'zgodba', 'otrok', 'instagram'], ['zakon', 'delo', 'plača', 'evro', 'deloven', 'predlog', 'ukrep', 'dodatek', 'delodajalec', 'delavec']]",0.825,0.13127659661621166,-1.9590419565840687,3
top2vec,10,"[array(['tekma', 'prvak', 'liga', 'prvenstvo', 'sezona', 'trener',
       'odigrati', 'reprezentant', 'zmaga', 'tekmec'], dtype='<U14'), array(['okuzba', 'okuzen', 'bolnik', 'covid', 'koronavirus', 'virus',
       'potrjen', 'stevilo', 'bolnisnicen', 'bolnisnica'], dtype='<U14'), array(['vlada', 'politicen', 'jansa', 'koalicija', 'sds', 'levica',
       'poslanec', 'koalicijski', 'stranka', 'desus'], dtype='<U14'), array(['kupec', 'prodaja', 'cena', 'cetrtletje', 'podjetje',
       'proizvajalec', 'vrednost', 'dobicek', 'evro', 'rast'],
      dtype='<U14'), array(['zivljenje', 'mama', 'prijatelj', 'instagram', 'vedeti',
       'obozevalec', 'ljubezen', 'zena', 'veselje', 'prijateljica'],
      dtype='<U14'), array(['projekt', 'izgradnja', 'razvoj', 'infrastruktura', 'ureditev',
       'razvojen', 'sofinanciranje', 'gradnja', 'obcina', 'podrocje'],
      dtype='<U14'), array(['policist', 'policijski', 'dejanje', 'kazniv', 'policija',
       'zaseci', 'prometen', 'voznik', 'nesreca', 'vozilo'], dtype='<U14'), array(['trump', 'donald', 'biden', 'trumpov', 'volitev', 'demokrat',
       'zda', 'predsedniski', 'demokratski', 'predsednik'], dtype='<U14'), array(['stopinja', 'padavina', 'vremenski', 'temperatura', 'celzij',
       'soncen', 'hladen', 'vreme', 'nevihta', 'sonce'], dtype='<U14'), array(['umetniski', 'glasben', 'ustvarjalec', 'glasba', 'film',
       'festival', 'gledalisce', 'razstava', 'reziser', 'zgodba'],
      dtype='<U14')]",1.0,0.18495975084356137,-2.363698117620166,1
NMF,10,"[['Ljubljana', 'Nbsp', 'Slovenija', 'slovenski', 'ura', 'minister', 'konferenca', 'nov', 'predsednik', 'mednaroden'], ['imeti', 'človek', 'čas', 'zato', 'življenje', 'otrok', 'iti', 'vedeti', 'pomemben', 'videti'], ['delo', 'vlada', 'čas', 'epidemija', 'ukrep', 'deloven', 'stranka', 'zaposlen', 'Slovenija', 'delavec'], ['država', 'Slovenija', 'evropski', 'predsednik', 'vlada', 'slovenski', 'imeti', 'komisija', 'stranka', 'političen'], ['občina', 'zaprt', 'ura', 'nadaljnji', 'center', 'mesten', 'številka', 'javen', 'pošta', 'uraden'], ['tekma', 'sezona', 'mesto', 'liga', 'nov', 'ekipa', 'točka', 'klub', 'zmaga', 'imeti'], ['evro', 'podjetje', 'odstotek', 'milijon', 'Slovenija', 'družba', 'nov', 'projekt', 'cena', 'zaposlen'], ['ukrep', 'javen', 'občina', 'otrok', 'sporazum', 'nadomestilo', 'prireditev', 'uporaba', 'plačilo', 'šola'], ['nov', 'okužba', 'koronavirus', 'človek', 'covid', 'število', 'potrditi', 'okužen', 'ukrep', 'bolnik'], ['zavod', 'pogodba', 'oprema', 'imeti', 'maska', 'ventilator', 'posel', 'zaščiten', 'postopek', 'količina']]",0.78,0.08890919066410277,-1.6924632082721573,1
LDA,10,"[['tekma', 'sezona', 'liga', 'imeti', 'mesto', 'ekipa', 'klub', 'točka', 'nov', 'igralec'], ['ZDA', 'predsednik', 'ameriški', 'Trump', 'volitev', 'država', 'kolesar', 'glas', 'nekdanji', 'ruski'], ['vozilo', 'cesta', 'voda', 'avtomobil', 'območje', 'voznik', 'prostor', 'objekt', 'del', 'električen'], ['evro', 'Slovenija', 'evropski', 'podjetje', 'milijon', 'država', 'delo', 'nov', 'ministrstvo', 'zakon'], ['sodišče', 'policija', 'poročati', 'policist', 'protest', 'napad', 'sodnik', 'dejanje', 'kazen', 'leten'], ['nov', 'človek', 'imeti', 'koronavirus', 'okužba', 'država', 'ukrep', 'čas', 'Slovenija', 'število'], ['spleten', 'podjetje', 'uporabnik', 'uporaba', 'podatek', 'omrežje', 'tehnologija', 'aplikacija', 'uporabljati', 'Nbsp'], ['imeti', 'čas', 'življenje', 'slovenski', 'svet', 'otrok', 'delo', 'zato', 'iti', 'vedeti'], ['odstotek', 'indeks', 'delnica', 'odstoten', 'dolar', 'točka', 'lani', 'vprašan', 'jed', 'raziskava'], ['občina', 'stranka', 'vlada', 'javen', 'predsednik', 'ura', 'Ljubljana', 'Janša', 'poslanec', 'mesto']]",0.87,0.0552966934956754,-2.1507488200452025,1
BERTopic,10,"[['imeti', 'nov', 'čas', 'slovenija', 'slovenski', 'delo', 'človek', 'država', 'evro', 'iti'], ['tekma', 'točka', 'sezona', 'liga', 'ekipa', 'zmaga', 'klub', 'minuta', 'trener', 'mesto'], ['okužba', 'koronavirus', 'nov', 'država', 'človek', 'število', 'potrditi', 'umreti', 'covid', 'okužen'], ['liga', 'igralec', 'tekma', 'klub', 'nogometen', 'turnir', 'prvenstvo', 'koronavirus', 'tekmovanje', 'zveza'], ['film', 'imeti', 'življenje', 'vloga', 'igralka', 'filmski', 'igralec', 'oddaja', 'baleten', 'zgodba'], ['policist', 'policija', 'policijski', 'voznik', 'nesreča', 'vozilo', 'prometen', 'vožnja', 'uprava', 'leten'], ['stranka', 'desus', 'koalicija', 'vlada', 'predsednik', 'volitev', 'poslanec', 'smc', 'poslanski', 'odstotek'], ['oblačen', 'pretežno', 'temperatura', 'stopinja', 'celzij', 'nevihta', 'veter', 'jasno', 'padavina', 'jasen'], ['ukrep', 'delo', 'koronavirus', 'okužba', 'epidemija', 'nov', 'javen', 'človek', 'vlada', 'čas'], ['evropski', 'komisija', 'dogovor', 'unija', 'bruselj', 'članica', 'država', 'pogajanje', 'kriza', 'sveženj']]",0.83,0.14131058441653593,-2.061559278169722,1
top2vec,10,"[array(['tekma', 'trener', 'prvenstvo', 'prvak', 'liga', 'zmaga', 'sezona',
       'reprezentant', 'finale', 'ekipa'], dtype='<U14'), array(['podjetje', 'razvoj', 'kupec', 'cena', 'tehnologija', 'posloven',
       'rast', 'evro', 'ponudba', 'prodaja'], dtype='<U14'), array(['zivljenje', 'ljubezen', 'videti', 'poceti', 'prijatelj', 'smeh',
       'nauciti', 'mama', 'zdeti', 'reci'], dtype='<U14'), array(['politicen', 'koalicija', 'sds', 'predsednik', 'vlada', 'poslanec',
       'opozicija', 'levica', 'opozicijski', 'jansa'], dtype='<U14'), array(['trump', 'donald', 'preiskava', 'trumpov', 'odvetnik', 'biden',
       'zda', 'obtozba', 'republikanec', 'demokrat'], dtype='<U14'), array(['voznik', 'prometen', 'vozilo', 'cesta', 'poskodovan', 'obmocje',
       'policist', 'neurje', 'avtocesta', 'veter'], dtype='<U14'), array(['glasben', 'umetniski', 'razstava', 'ustvarjalec', 'gledalisce',
       'festival', 'glasba', 'umetnost', 'reziser', 'film'], dtype='<U14'), array(['ukrep', 'delodajalec', 'odlok', 'zakon', 'epidemija', 'izplacilo',
       'varstvo', 'izvajanje', 'deloven', 'protikoronski'], dtype='<U14'), array(['okuzba', 'koronavirus', 'umreti', 'smrten', 'okuzen', 'potrditi',
       'sirjenje', 'okuziti', 'stevilo', 'zajezitev'], dtype='<U14'), array(['bolnik', 'okuzba', 'okuzen', 'bolnisnica', 'hospitaliziran',
       'klinika', 'bolnisnicen', 'covid', 'potrjen', 'intenziven'],
      dtype='<U14')]",0.98,0.14459774683876603,-1.9921784473725772,2
NMF,10,"[['imeti', 'sistem', 'audi', 'tron', 'vozilo', 'voznik', 'slovenski', 'sportback', 'moč', 'vožnja'], ['pogodba', 'zavod', 'oprema', 'imeti', 'maska', 'ventilator', 'čas', 'posel', 'zaščiten', 'povedati'], ['podjetje', 'delo', 'zaposlen', 'evro', 'projekt', 'nov', 'deloven', 'družba', 'čas', 'področje'], ['okužba', 'ukrep', 'nov', 'covid', 'število', 'bolnik', 'koronavirus', 'bolnišnica', 'epidemija', 'vlada'], ['Ljubljana', 'Slovenija', 'Nbsp', 'slovenski', 'minister', 'evropski', 'predsednik', 'sodišče', 'nov', 'država'], ['nov', 'država', 'človek', 'koronavirus', 'okužba', 'evropski', 'hrvaški', 'poročati', 'ZDA', 'pandemija'], ['imeti', 'vlada', 'čas', 'stranka', 'iti', 'zato', 'predsednik', 'človek', 'političen', 'videti'], ['tekma', 'odstotek', 'sezona', 'liga', 'točka', 'evro', 'mesto', 'klub', 'zmaga', 'imeti'], ['delo', 'otrok', 'nadomestilo', 'sporazum', 'javen', 'ukrep', 'imeti', 'prireditev', 'deloven', 'občina'], ['občina', 'zaprt', 'ura', 'nadaljnji', 'center', 'mesten', 'javen', 'številka', 'uraden', 'pošta']]",0.77,0.07587222968425167,-1.8069560525451585,2
LDA,10,"[['cesta', 'kolesar', 'dirka', 'kilometer', 'vozilo', 'ura', 'etapa', 'kolesarski', 'kolo', 'avtocesta'], ['imeti', 'čas', 'človek', 'nov', 'življenje', 'zato', 'otrok', 'delo', 'iti', 'svet'], ['evro', 'odstotek', 'milijon', 'podjetje', 'cena', 'trg', 'družba', 'prodaja', 'milijarda', 'vrednost'], ['seks', 'pesem', 'avstralski', 'roman', 'album', 'maraton', 'Avstralija', 'ruski', 'bel', 'gorivo'], ['vozilo', 'stanovanje', 'voznik', 'hiša', 'prostor', 'leten', 'nesreča', 'vožnja', 'avtomobil', 'objekt'], ['nov', 'ukrep', 'okužba', 'koronavirus', 'covid', 'epidemija', 'število', 'država', 'Slovenija', 'zdravstven'], ['tekma', 'sezona', 'liga', 'klub', 'ekipa', 'mesto', 'imeti', 'točka', 'slovenski', 'zmaga'], ['občina', 'ura', 'projekt', 'mesten', 'Ljubljana', 'center', 'Maribor', 'voda', 'območje', 'mesto'], ['vlada', 'Slovenija', 'predsednik', 'država', 'slovenski', 'evropski', 'imeti', 'stranka', 'nov', 'minister'], ['poročati', 'ameriški', 'človek', 'ZDA', 'država', 'agencija', 'hrvaški', 'tiskoven', 'umreti', 'Trump']]",0.88,0.03993187515331954,-2.5814821467257807,2
BERTopic,10,"[['imeti', 'nov', 'slovenija', 'čas', 'človek', 'država', 'delo', 'slovenski', 'vlada', 'ukrep'], ['okužba', 'nov', 'bolnik', 'bolnišnica', 'koronavirus', 'okužen', 'covid', 'hrvaški', 'slovenija', 'število'], ['policist', 'policijski', 'policija', 'voznik', 'nesreča', 'vozilo', 'prometen', 'dejanje', 'uprava', 'vožnja'], ['koronavirus', 'okužba', 'nov', 'država', 'človek', 'število', 'umreti', 'potrditi', 'covid', 'okužen'], ['film', 'imeti', 'oddaja', 'življenje', 'igralka', 'vloga', 'igralec', 'zgodba', 'povedati', 'čas'], ['delo', 'plača', 'zakon', 'deloven', 'evro', 'ukrep', 'delodajalec', 'epidemija', 'dodatek', 'delavec'], ['evropski', 'komisija', 'unija', 'nbsp', 'bruselj', 'dogovor', 'država', 'članica', 'pogajanje', 'kriza'], ['oblačen', 'pretežno', 'temperatura', 'stopinja', 'celzij', 'nevihta', 'veter', 'jasno', 'padavina', 'jasen'], ['stranka', 'desus', 'vlada', 'koalicija', 'predsednik', 'volitev', 'poslanec', 'odstotek', 'smc', 'poslanski'], ['odstotek', 'evro', 'delnica', 'indeks', 'rast', 'četrtletje', 'vrednost', 'dolar', 'milijarda', 'milijon']]",0.82,0.1578173285702899,-2.346413625715866,2
top2vec,10,"[array(['tekma', 'prvenstvo', 'liga', 'prvak', 'trener', 'tekmec',
       'reprezentant', 'ugnati', 'sezona', 'zmaga'], dtype='<U14'), array(['podjetje', 'tehnologija', 'kupec', 'posloven', 'razvoj',
       'proizvodnja', 'proizvajalec', 'ponudba', 'izdelek', 'projekt'],
      dtype='<U14'), array(['zivljenje', 'veselje', 'ljubezen', 'poceti', 'prijatelj', 'smeh',
       'reci', 'videti', 'vedeti', 'spoznati'], dtype='<U14'), array(['politicen', 'stranka', 'vlada', 'koalicija', 'sds', 'levica',
       'jansa', 'poslanec', 'desus', 'politika'], dtype='<U14'), array(['preiskava', 'donald', 'trump', 'trumpov', 'policija', 'odvetnik',
       'obtozba', 'umor', 'dejanje', 'demokrat'], dtype='<U14'), array(['prometen', 'voznik', 'policist', 'vozilo', 'kraj', 'poskodovan',
       'obmocje', 'cesta', 'policijski', 'promet'], dtype='<U14'), array(['ukrep', 'delodajalec', 'epidemija', 'izvajanje', 'varstvo',
       'odlok', 'protikoronski', 'delavec', 'pogoj', 'nadomestilo'],
      dtype='<U14'), array(['reziser', 'umetniski', 'festival', 'razstava', 'gledalisce',
       'ustvarjalec', 'umetnost', 'film', 'gledaliski', 'glasben'],
      dtype='<U14'), array(['bolnik', 'okuzen', 'covid', 'okuzba', 'bolnisnica', 'bolnisnicen',
       'hospitaliziran', 'klinicen', 'intenziven', 'potrjen'],
      dtype='<U14'), array(['okuzba', 'smrten', 'koronavirus', 'umreti', 'okuzen', 'okuziti',
       'potrditi', 'stevilo', 'covid', 'doslej'], dtype='<U14')]",0.97,0.15708843032943576,-2.221950427919283,3
NMF,10,"[['podjetje', 'sporazum', 'evro', 'prireditev', 'podatek', 'organizator', 'nadomestilo', 'člen', 'nov', 'milijon'], ['občina', 'zaprt', 'nadaljnji', 'ura', 'center', 'javen', 'mesten', 'številka', 'občinski', 'pošta'], ['pogodba', 'zavod', 'oprema', 'maska', 'imeti', 'ventilator', 'posel', 'zaščiten', 'cena', 'postopek'], ['odstotek', 'evro', 'vlada', 'stranka', 'predsednik', 'milijon', 'država', 'volitev', 'otrok', 'zakon'], ['Nbsp', 'Ljubljana', 'ura', 'konferenca', 'festival', 'nov', 'slovenski', 'trg', 'razstava', 'odprtje'], ['imeti', 'človek', 'otrok', 'življenje', 'čas', 'zato', 'iti', 'vedeti', 'odnos', 'videti'], ['Slovenija', 'Ljubljana', 'slovenski', 'evropski', 'vlada', 'država', 'minister', 'predsednik', 'nov', 'ukrep'], ['delo', 'čas', 'zaposlen', 'imeti', 'ukrep', 'deloven', 'epidemija', 'podjetje', 'dom', 'delavec'], ['imeti', 'tekma', 'mesto', 'nov', 'sezona', 'ekipa', 'liga', 'točka', 'zmaga', 'konec'], ['nov', 'okužba', 'koronavirus', 'človek', 'covid', 'število', 'država', 'potrditi', 'okužen', 'ukrep']]",0.78,0.09588068069395705,-1.700832137188548,3
LDA,10,"[['rastlina', 'olje', 'jed', 'meso', 'mleko', 'hrana', 'vpogled', 'dodati', 'okus', 'calcit'], ['policist', 'policija', 'vozilo', 'policijski', 'nesreča', 'voznik', 'območje', 'ura', 'dejanje', 'leten'], ['vlada', 'predsednik', 'država', 'stranka', 'Slovenija', 'minister', 'sodišče', 'slovenski', 'volitev', 'političen'], ['nov', 'koronavirus', 'okužba', 'ukrep', 'človek', 'država', 'covid', 'število', 'zdravstven', 'epidemija'], ['občina', 'ura', 'prostor', 'mesten', 'center', 'javen', 'nov', 'mesto', 'cesta', 'objekt'], ['sistem', 'spleten', 'uporabnik', 'uporabljati', 'omrežje', 'uporaba', 'aplikacija', 'telefon', 'naprava', 'nov'], ['slovenski', 'Ljubljana', 'Slovenija', 'evropski', 'projekt', 'dogodek', 'Nbsp', 'nov', 'sodelovanje', 'razstava'], ['tekma', 'sezona', 'liga', 'mesto', 'ekipa', 'klub', 'imeti', 'točka', 'zmaga', 'slovenski'], ['evro', 'podjetje', 'odstotek', 'delo', 'Slovenija', 'milijon', 'ukrep', 'nov', 'čas', 'imeti'], ['imeti', 'čas', 'človek', 'življenje', 'svet', 'zato', 'iti', 'otrok', 'vedeti', 'videti']]",0.84,0.06786052293018296,-2.0041692182845807,3
BERTopic,10,"[['imeti', 'nov', 'slovenija', 'čas', 'slovenski', 'človek', 'država', 'delo', 'ukrep', 'vlada'], ['okužba', 'država', 'nov', 'koronavirus', 'človek', 'število', 'potrditi', 'umreti', 'covid', 'italija'], ['okužba', 'bolnik', 'nov', 'bolnišnica', 'koronavirus', 'covid', 'okužen', 'zdravstven', 'število', 'dom'], ['liga', 'tekma', 'igralec', 'klub', 'nogometen', 'prvenstvo', 'turnir', 'koronavirus', 'nogometaš', 'sezona'], ['trump', 'zda', 'biden', 'ameriški', 'predsednik', 'volitev', 'trumpov', 'donald', 'država', 'glas'], ['policist', 'voznik', 'policijski', 'policija', 'nesreča', 'vozilo', 'prometen', 'vožnja', 'uprava', 'leten'], ['film', 'oddaja', 'igralec', 'imeti', 'igralka', 'življenje', 'povedati', 'zgodba', 'otrok', 'instagram'], ['zakon', 'delo', 'plača', 'evro', 'deloven', 'predlog', 'ukrep', 'dodatek', 'delodajalec', 'delavec'], ['stranka', 'desus', 'koalicija', 'vlada', 'predsednik', 'volitev', 'poslanec', 'smc', 'poslanski', 'odstotek'], ['oblačen', 'pretežno', 'temperatura', 'stopinja', 'celzij', 'nevihta', 'veter', 'jasno', 'padavina', 'jasen']]",0.83,0.16077576151876988,-1.8117925477748902,3
top2vec,15,"[array(['tekma', 'prvenstvo', 'liga', 'trener', 'prvak', 'sezona',
       'reprezentant', 'odigrati', 'premagati', 'ekipa'], dtype='<U14'), array(['politicen', 'koalicija', 'sds', 'poslanec', 'levica', 'jansa',
       'poslanski', 'vlada', 'desus', 'stranka'], dtype='<U14'), array(['prijatelj', 'mama', 'oce', 'sin', 'obozevalec', 'zivljenje',
       'instagram', 'ljubezen', 'videti', 'prijateljica'], dtype='<U14'), array(['trump', 'donald', 'trumpov', 'predsedniski', 'biden', 'demokrat',
       'zda', 'ameriski', 'volitev', 'demokratski'], dtype='<U14'), array(['glasben', 'umetniski', 'gledalisce', 'festival', 'ustvarjalec',
       'razstava', 'reziser', 'umetnost', 'gledaliski', 'film'],
      dtype='<U14'), array(['policist', 'policijski', 'kazniv', 'voznik', 'zaseci', 'dejanje',
       'policija', 'nesreca', 'prometen', 'ovadba'], dtype='<U14'), array(['kupec', 'cetrtletje', 'prodaja', 'proizvajalec', 'baterija',
       'cena', 'avtomobil', 'borza', 'avtomobilski', 'podjetje'],
      dtype='<U14'), array(['poceti', 'nauciti', 'prevec', 'ljubezen', 'obcutek', 'custvo',
       'misel', 'zivljenje', 'nasvet', 'pozabiti'], dtype='<U14'), array(['okuzba', 'koronavirus', 'okuzen', 'smrten', 'umreti', 'stevilo',
       'potrditi', 'zajezitev', 'okuziti', 'covid'], dtype='<U14'), array(['bolnik', 'okuzba', 'okuzen', 'covid', 'bolnisnica',
       'hospitaliziran', 'bolnisnicen', 'intenziven', 'potrjen',
       'zdraviti'], dtype='<U14'), array(['odlok', 'izvajanje', 'ukrep', 'omejitev', 'navodilo',
       'epidemioloski', 'upostevanje', 'sirjenje', 'nijz', 'priporocilo'],
      dtype='<U14'), array(['delodajalec', 'placa', 'izplacilo', 'zakon', 'delavec', 'deloven',
       'cakanje', 'protikoronski', 'znesek', 'samozaposlen'], dtype='<U14'), array(['gradnja', 'ureditev', 'zemljisce', 'gradben', 'obcina',
       'prostorski', 'obcinski', 'objekt', 'parkiren', 'izgradnja'],
      dtype='<U14'), array(['razvoj', 'podrocje', 'tehnologija', 'znanje', 'inovacija',
       'projekt', 'trajnosten', 'digitalizacija', 'inovativen',
       'razvojen'], dtype='<U14'), array(['vremenski', 'padavina', 'nevihta', 'veter', 'neurje', 'celzij',
       'stopinja', 'dez', 'temperatura', 'pihati'], dtype='<U14')]",0.9666666666666667,0.18863278744668308,-1.9340412766279387,1
NMF,15,"[['tekma', 'sezona', 'liga', 'mesto', 'točka', 'ekipa', 'klub', 'zmaga', 'minuta', 'prvenstvo'], ['zakon', 'sporazum', 'plača', 'nadomestilo', 'predlog', 'prireditev', 'člen', 'deloven', 'organizator', 'sodišče'], ['odstotek', 'vprašan', 'odstoten', 'BDP', 'delnica', 'točka', 'raziskava', 'indeks', 'dom', 'podatek'], ['človek', 'država', 'ZDA', 'ameriški', 'svet', 'Trump', 'kitajski', 'predsednik', 'pot', 'pandemija'], ['pogodba', 'zavod', 'oprema', 'imeti', 'maska', 'ventilator', 'posel', 'zaščiten', 'postopek', 'količina'], ['zaprt', 'nadaljnji', 'ura', 'občina', 'center', 'številka', 'uraden', 'pošta', 'elektronski', 'mesten'], ['nov', 'okužba', 'koronavirus', 'potrditi', 'covid', 'število', 'umreti', 'okužen', 'človek', 'država'], ['imeti', 'čas', 'človek', 'zato', 'življenje', 'iti', 'vedeti', 'videti', 'priti', 'ljubezen'], ['otrok', 'starš', 'šola', 'odnos', 'družina', 'vrtec', 'pomemben', 'varstvo', 'izkušnja', 'odrasel'], ['občina', 'javen', 'mesten', 'plačilo', 'prostor', 'uporaba', 'občinski', 'center', 'ura', 'uporabnik'], ['Ljubljana', 'Nbsp', 'Slovenija', 'slovenski', 'ura', 'minister', 'konferenca', 'mednaroden', 'nov', 'svet'], ['vlada', 'evropski', 'stranka', 'Slovenija', 'država', 'predsednik', 'slovenski', 'komisija', 'političen', 'medij'], ['evro', 'podjetje', 'milijon', 'družba', 'nov', 'cena', 'projekt', 'vrednost', 'banka', 'milijarda'], ['delo', 'zaposlen', 'podjetje', 'deloven', 'dom', 'delavec', 'čas', 'delodajalec', 'projekt', 'plača'], ['ukrep', 'epidemija', 'vlada', 'Slovenija', 'zdravstven', 'covid', 'človek', 'javen', 'okužba', 'število']]",0.8,0.10442570493478151,-1.8144283586017762,1
LDA,15,"[['tekma', 'sezona', 'liga', 'ekipa', 'točka', 'imeti', 'mesto', 'slovenski', 'igralec', 'svetoven'], ['ZDA', 'ameriški', 'Trump', 'volitev', 'predsednik', 'Nbsp', 'New', 'država', 'York', 'Donald'], ['temperatura', 'voda', 'okolje', 'stopinja', 'energija', 'celzij', 'veter', 'območje', 'Slovenija', 'odpadek'], ['predsednik', 'sporazum', 'evropski', 'Bruselj', 'dogovor', 'slovenski', 'združen', 'britanski', 'zunanji', 'odnos'], ['nogometaš', 'nogometen', 'letalo', 'klub', 'oblačen', 'letališče', 'nogomet', 'pretežno', 'papež', 'letalski'], ['nov', 'koronavirus', 'človek', 'okužba', 'država', 'imeti', 'ukrep', 'število', 'covid', 'zdravstven'], ['spleten', 'uporaba', 'uporabnik', 'aplikacija', 'omrežje', 'podjetje', 'podatek', 'telefon', 'tehnologija', 'uporabljati'], ['imeti', 'čas', 'življenje', 'otrok', 'človek', 'vedeti', 'zato', 'svet', 'iti', 'delo'], ['odstotek', 'požar', 'delnica', 'indeks', 'evro', 'dolar', 'gasilec', 'lani', 'cena', 'primerjava'], ['občina', 'ura', 'Ljubljana', 'center', 'Maribor', 'cesta', 'mesten', 'območje', 'župan', 'mesto'], ['evro', 'Slovenija', 'delo', 'podjetje', 'ukrep', 'nov', 'milijon', 'ministrstvo', 'evropski', 'država'], ['dirka', 'kilometer', 'kolesar', 'nesreča', 'vožnja', 'cesta', 'etapa', 'kolesarski', 'mesto', 'voznik'], ['stanovanje', 'prostor', 'hiša', 'imeti', 'objekt', 'rastlina', 'telo', 'površina', 'vadba', 'hrana'], ['vlada', 'stranka', 'policist', 'policija', 'predsednik', 'sodišče', 'zakon', 'minister', 'političen', 'iti'], ['nov', 'slovenski', 'Slovenija', 'imeti', 'projekt', 'avtomobil', 'del', 'svet', 'vozilo', 'Evropa']]",0.8266666666666667,0.050690965759488026,-2.5181037540721323,1
