model_name,num_topics,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
LDA,5,"[['prispevek', 'plačevati', 'bog', 'trgovina', 'vreden', 'drugače', 'požareport', 'omejitev', 'test', 'konferenca'], ['maska', 'pomoč', 'gledati', 'občina', 'pomagati', 'čakati', 'oseba', 'ostati', 'mlad', 'zgodba'], ['iti', 'slovenski', 'minister', 'predsednik', 'Janša', 'medij', 'vlada', 'stranka', 'dati', 'priti'], ['meja', 'družina', 'delovati', 'Ivan', 'praznik', 'odpreti', 'zapreti', 'dejanje', 'milijarda', 'Nemčija'], ['imeti', 'Slovenija', 'nov', 'človek', 'vlada', 'država', 'čas', 'vedeti', 'covid', 'ukrep']]",0.98,-0.125411901821816,-8.200343987834259,3
BERTopic,5,"[['imeti', 'slovenija', 'vlada', 'iti', 'nov', 'slovenski', 'človek', 'država', 'čas', 'vedeti'], ['zdravnik', 'zdravstvo', 'zdravstven', 'dr', 'zdravje', 'bolnišnica', 'pacient', 'bolnik', 'covid', 'medicinski'], ['komunist', 'komunističen', 'komunizem', 'fašizem', 'fašist', 'imeti', 'nacist', 'boris', 'jugoslavija', 'slovenija'], ['protest', 'protestnik', 'ljubljana', 'protestirati', 'smrt', 'petkov', 'janšizem', 'grožnja', 'protivladen', 'janša'], ['minister', 'ministrica', 'premier', 'zunanji', 'vlada', 'erika', 'notranji', 'delo', 'plača', 'ministrstvo']]",0.94,-0.037927111687408366,-8.516950389665327,3
top2vec,8,"[array(['jansizem', 'preziveti', 'razlagati', 'posten', 'preprican',
       'nastop', 'krasti', 'sram', 'ales', 'plakat'], dtype='<U15'), array(['posten', 'preprican', 'ponavljati', 'teroristicen', 'preziveti',
       'zep', 'beseda', 'mandat', 'tujina', 'druzba'], dtype='<U15'), array(['ukvarjati', 'trend', 'nemcija', 'korona', 'korupcija', 'reden',
       'slovenka', 'dnevno', 'vecer', 'zaupanje'], dtype='<U15'), array(['jokati', 'jasa', 'ravnokar', 'igralec', 'prinasati',
       'jugoslavija', 'zanimivo', 'resevati', 'viden', 'tocno'],
      dtype='<U15'), array(['zgaga', 'vest', 'narociti', 'puska', 'aja', 'preteklost',
       'izbran', 'desnicar', 'manipulacija', 'svoboden'], dtype='<U15'), array(['gledalec', 'nasilen', 'potres', 'zaupati', 'prometen', 'violeta',
       'jopic', 'vloziti', 'kranj', 'shod'], dtype='<U15'), array(['naselje', 'urediti', 'jla', 'pozar', 'strateski', 'pogasiti',
       'pgd', 'nesreca', 'prihod', 'eksplozija'], dtype='<U15'), array(['opozoriti', 'pripeljati', 'blagoven', 'enoten', 'doslej',
       'opozorilo', 'fajon', 'zamuditi', 'novinarstvo', 'umreti'],
      dtype='<U15')]",0.9625,-0.3833421329846492,-18.15486389796467,1
NMF,8,"[['Slovenija', 'RTV', 'slovenski', 'republika', 'Janša', 'svet', 'koronavirus', 'predsednik', 'vojna', 'evropski'], ['nov', 'okužba', 'koronavirus', 'covid', 'mesto', 'Ljubljana', 'ukrep', 'demokracija', 'star', 'okužen'], ['človek', 'čas', 'delati', 'maska', 'dati', 'umreti', 'življenje', 'videti', 'otrok', 'virus'], ['država', 'vedeti', 'ukrep', 'covid', 'dr.', 'globok', 'epidemija', 'svet', 'praven', 'maska'], ['minister', 'čas', 'javen', 'delo', 'medij', 'predsednik', 'stranka', 'državen', 'dobiti', 'zunanji'], ['iti', 'RTV', 'Janša', 'priti', 'reči', 'dati', 'maska', 'povedati', 'denar', 'videti'], ['imeti', 'pravica', 'težava', 'delati', 'zato', 'povedati', 'maska', 'pojem', 'otrok', 'dati'], ['vlada', 'slovenski', 'predsednik', 'Janša', 'Janez', 'ukrep', 'lev', 'Janšev', 'vojska', 'prejšnji']]",0.7375,0.014950894723750906,-4.847804772846327,1
LDA,8,"[['zdravstvo', 'zmaga', 'zahtevati', 'deloven', 'Maribor', 'odstopiti', 'zdrav', 'početi', 'podpisati', 'zapis'], ['Ljubljana', 'pomoč', 'konec', 'mesto', 'volitev', 'vojna', 'občina', 'levičar', 'oseba', 'Evropa'], ['koalicija', 'laž', 'družina', 'ženska', 'cesta', 'nesreča', 'oseben', 'vozilo', 'karantena', 'protestirati'], ['koronavirus', 'današnji', 'narod', 'hrvaški', 'končno', 'letos', 'deliti', 'postaviti', 'številka', 'Italija'], ['covid', 'maska', 'otrok', 'epidemija', 'teden', 'misliti', 'star', 'hvala', 'življenje', 'okužba'], ['imeti', 'Slovenija', 'vlada', 'nov', 'iti', 'slovenski', 'človek', 'država', 'čas', 'vedeti'], ['prebrati', 'čestitka', 'obisk', 'tvit', 'zunanji', 'dogajati', 'razmera', 'upokojenec', 'kul', 'novinarski'], ['sodišče', 'ustaven', 'odličen', 'vesel', 'zdeti', 'glaven', 'sodnik', 'iskati', 'drag', 'zadeva']]",1.0,-0.16921861039706262,-10.004397671204389,1
BERTopic,8,"[['imeti', 'vlada', 'slovenija', 'iti', 'človek', 'slovenski', 'nov', 'država', 'čas', 'vedeti'], ['koronavirus', 'okužba', 'nov', 'italija', 'okužen', 'slovenija', 'test', 'epidemija', 'testiranje', 'covid'], ['zdravnik', 'zdravstven', 'zdravstvo', 'dr', 'zdravje', 'bolnišnica', 'bolnik', 'medicinski', 'covid', 'pacient'], ['sodišče', 'sodnik', 'ustaven', 'pravnik', 'tožilstvo', 'sodnica', 'sodstvo', 'sodba', 'vrhoven', 'zapor'], ['protest', 'protestnik', 'smrt', 'protestirati', 'petkov', 'ljubljana', 'grožnja', 'novica', 'janšizem', 'umor'], ['tekma', 'šport', 'zmaga', 'prvak', 'olimpija', 'liga', 'športen', 'prvenstvo', 'slovenski', 'nogomet'], ['maska', 'zaščiten', 'nositi', 'oprema', 'nošenje', 'imeti', 'človek', 'obraz', 'nos', 'obvezen'], ['otrok', 'zastava', 'starš', 'družina', 'mama', 'mati', 'oče', 'imeti', 'mlad', 'vzgojitelj']]",0.9125,0.02942921292055004,-7.219919274649762,1
top2vec,8,"[array(['izvesti', 'strategija', 'zjutraj', 'padati', 'odkrito',
       'pogasiti', 'prijeti', 'izpad', 'cestitka', 'napovedovati'],
      dtype='<U12'), array(['kupiti', 'mama', 'nehati', 'presernov', 'pritisk', 'dejati',
       'preiskava', 'tovaris', 'obcinski', 'napaka'], dtype='<U12'), array(['posten', 'ukrepati', 'aktivist', 'respirator', 'galet',
       'kriminalec', 'smrt', 'planet', 'telefonski', 'groznja'],
      dtype='<U12'), array(['uvesti', 'korupcija', 'ukvarjati', 'podati', 'cast', 'dogovor',
       'plakat', 'potrjen', 'nos', 'bogat'], dtype='<U12'), array(['skrajnez', 'zgaga', 'moder', 'unicevati', 'izdajalec', 'sanjati',
       'krsiti', 'bozic', 'koncert', 'ustava'], dtype='<U12'), array(['jebati', 'gledalec', 'violeta', 'obletnica', 'luka', 'srecen',
       'jopic', 'aleksander', 'tehnicen', 'resevalec'], dtype='<U12'), array(['znak', 'jasno', 'prebivalstvo', 'svetovati', 'pogodba',
       'kulturnik', 'nevarnost', 'novinarski', 'opravljati', 'generacija'],
      dtype='<U12'), array(['kriminalec', 'znak', 'stalisce', 'vojen', 'jajce', 'aktivist',
       'spraviti', 'iranski', 'prepoznati', 'tarca'], dtype='<U12')]",0.9625,-0.42710901726576367,-19.24286580395526,2
NMF,8,"[['imeti', 'vedeti', 'človek', 'pravica', 'delati', 'težava', 'maska', 'zato', 'čas', 'dati'], ['vlada', 'ukrep', 'predsednik', 'človek', 'Janšev', 'lev', 'prejšnji', 'delati', 'čas', 'Šarec'], ['slovenski', 'vojska', 'vedeti', 'narod', 'politika', 'Slovenec', 'meja', 'državen', 'policija', 'političen'], ['iti', 'RTV', 'vedeti', 'človek', 'priti', 'maska', 'dati', 'delo', 'reči', 'zato'], ['nov', 'minister', 'okužba', 'koronavirus', 'covid', 'mesto', 'ukrep', 'delo', 'čas', 'zunanji'], ['država', 'čas', 'globok', 'ukrep', 'covid', 'epidemija', 'praven', 'svet', 'dobiti', 'pomoč'], ['Slovenija', 'človek', 'RTV', 'covid', 'koronavirus', 'republika', 'svet', 'delati', 'epidemija', 'vojna'], ['predsednik', 'medij', 'Janša', 'stranka', 'javen', 'Janez', 'svet', 'državen', 'sodišče', 'političen']]",0.675,0.03248391470914516,-4.232839593557813,2
LDA,8,"[['občina', 'gasilec', 'požar', 'cesta', 'deliti', 'testiranje', 'vladavina', 'Twitter', 'nacionalen', 'boriti'], ['delati', 'delo', 'govoriti', 'pomagati', 'prositi', 'zdravstven', 'zdravnik', 'policist', 'zaposlen', 'trg'], ['vlada', 'slovenski', 'Janša', 'medij', 'stranka', 'političen', 'državen', 'RTV', 'najbolj', 'novinar'], ['pomoč', 'narod', 'rdeč', 'kultura', 'kazati', 'tehničen', 'film', 'ulica', 'drag', 'Maribor'], ['letos', 'obisk', 'Trump', 'zunanji', 'pustiti', 'črn', 'moč', 'volilen', 'sposoben', 'razprava'], ['imeti', 'Slovenija', 'nov', 'iti', 'človek', 'država', 'čas', 'vedeti', 'covid', 'ukrep'], ['javen', 'hvala', 'zakon', 'življenje', 'roka', 'medijski', 'zdravje', 'vprašati', 'hiša', 'pozabiti'], ['minister', 'predsednik', 'Ljubljana', 'dr.', 'protest', 'evropski', 'sodišče', 'današnji', 'Evropa', 'ustaven']]",1.0,-0.11391812894017145,-8.378034471585828,2
BERTopic,8,"[['imeti', 'vlada', 'slovenija', 'iti', 'človek', 'slovenski', 'nov', 'država', 'čas', 'vedeti'], ['zdravstvo', 'zdravnik', 'zdravstven', 'dr', 'ventilator', 'zdravje', 'bolnišnica', 'bolnik', 'covid', 'medicinski'], ['sodišče', 'sodnik', 'ustaven', 'zakon', 'praven', 'pravnik', 'tožilstvo', 'sodnica', 'sodstvo', 'sodba'], ['komunist', 'komunističen', 'komunizem', 'fašizem', 'fašist', 'imeti', 'fašističen', 'nacist', 'nacizem', 'nacističen'], ['epidemija', 'okužba', 'okužen', 'test', 'švedski', 'testiranje', 'število', 'covid', 'pozitiven', 'ukrep'], ['protest', 'protestnik', 'ljubljana', 'protestirati', 'smrt', 'petkov', 'grožnja', 'janšizem', 'vlada', 'organizator'], ['koronavirus', 'italija', 'nov', 'okužba', 'italijanski', 'coronavirus', 'epidemija', 'ukrep', 'slovenija', 'covid'], ['tekma', 'šport', 'liga', 'zmaga', 'prvak', 'olimpija', 'športen', 'slovenski', 'prvenstvo', 'nogomet']]",0.875,0.045781801186898785,-6.6872925227067865,2
